>GEOMETRY   sphere; AX,AY,AZ= 0.1138 0.1138 0.1138
     503 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  6  6 1 1 1
     2  2  4  4 1 1 1
     3  2  4  5 1 1 1
     4  2  4  6 1 1 1
     5  2  4  7 1 1 1
     6  2  4  8 1 1 1
     7  2  5  4 1 1 1
     8  2  5  5 1 1 1
     9  2  5  6 1 1 1
     10  2  5  7 1 1 1
     11  2  5  8 1 1 1
     12  2  6  4 1 1 1
     13  2  6  5 1 1 1
     14  2  6  6 1 1 1
     15  2  6  7 1 1 1
     16  2  6  8 1 1 1
     17  2  6  10 1 1 1
     18  2  7  4 1 1 1
     19  2  7  5 1 1 1
     20  2  7  6 1 1 1
     21  2  7  7 1 1 1
     22  2  7  8 1 1 1
     23  2  8  4 1 1 1
     24  2  8  5 1 1 1
     25  2  8  6 1 1 1
     26  2  8  7 1 1 1
     27  2  8  8 1 1 1
     28  2  10  6 1 1 1
     29  3  3  4 1 1 1
     30  3  3  5 1 1 1
     31  3  3  6 1 1 1
     32  3  3  7 1 1 1
     33  3  3  8 1 1 1
     34  3  4  3 1 1 1
     35  3  4  4 1 1 1
     36  3  4  5 1 1 1
     37  3  4  6 1 1 1
     38  3  4  7 1 1 1
     39  3  4  8 1 1 1
     40  3  4  10 1 1 1
     41  3  5  3 1 1 1
     42  3  5  4 1 1 1
     43  3  5  5 1 1 1
     44  3  5  6 1 1 1
     45  3  5  7 1 1 1
     46  3  5  8 1 1 1
     47  3  5  10 1 1 1
     48  3  6  3 1 1 1
     49  3  6  4 1 1 1
     50  3  6  5 1 1 1
     51  3  6  6 1 1 1
     52  3  6  7 1 1 1
     53  3  6  8 1 1 1
     54  3  6  10 1 1 1
     55  3  7  3 1 1 1
     56  3  7  4 1 1 1
     57  3  7  5 1 1 1
     58  3  7  6 1 1 1
     59  3  7  7 1 1 1
     60  3  7  8 1 1 1
     61  3  7  10 1 1 1
     62  3  8  3 1 1 1
     63  3  8  4 1 1 1
     64  3  8  5 1 1 1
     65  3  8  6 1 1 1
     66  3  8  7 1 1 1
     67  3  8  8 1 1 1
     68  3  8  10 1 1 1
     69  3  10  4 1 1 1
     70  3  10  5 1 1 1
     71  3  10  6 1 1 1
     72  3  10  7 1 1 1
     73  3  10  8 1 1 1
     74  4  2  4 1 1 1
     75  4  2  5 1 1 1
     76  4  2  6 1 1 1
     77  4  2  7 1 1 1
     78  4  2  8 1 1 1
     79  4  3  3 1 1 1
     80  4  3  4 1 1 1
     81  4  3  5 1 1 1
     82  4  3  6 1 1 1
     83  4  3  7 1 1 1
     84  4  3  8 1 1 1
     85  4  3  10 1 1 1
     86  4  4  2 1 1 1
     87  4  4  3 1 1 1
     88  4  4  4 1 1 1
     89  4  4  5 1 1 1
     90  4  4  6 1 1 1
     91  4  4  7 1 1 1
     92  4  4  8 1 1 1
     93  4  4  10 1 1 1
     94  4  4  11 1 1 1
