 >REASHP: option FROM_FILE
      6272 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.00000  -0.00000  -0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1    7   11 1 1 1
      2    1    7   12 1 1 1
      3    1    8    9 1 1 1
      4    1    8   10 1 1 1
      5    1    8   11 1 1 1
      6    1    8   12 1 1 1
      7    1    8   13 1 1 1
      8    1    8   14 1 1 1
      9    1    9    8 1 1 1
     10    1    9    9 1 1 1
     11    1    9   10 1 1 1
     12    1    9   11 1 1 1
     13    1    9   12 1 1 1
     14    1    9   13 1 1 1
     15    1    9   14 1 1 1
     16    1    9   15 1 1 1
     17    1   10    8 1 1 1
     18    1   10    9 1 1 1
     19    1   10   10 1 1 1
     20    1   10   11 1 1 1
     21    1   10   12 1 1 1
     22    1   10   13 1 1 1
     23    1   10   14 1 1 1
     24    1   10   15 1 1 1
     25    1   11    7 1 1 1
     26    1   11    8 1 1 1
     27    1   11    9 1 1 1
     28    1   11   10 1 1 1
     29    1   11   11 1 1 1
     30    1   11   12 1 1 1
     31    1   11   13 1 1 1
     32    1   11   14 1 1 1
     33    1   11   15 1 1 1
     34    1   11   17 1 1 1
     35    1   12    7 1 1 1
     36    1   12    8 1 1 1
     37    1   12    9 1 1 1
     38    1   12   10 1 1 1
     39    1   12   11 1 1 1
     40    1   12   12 1 1 1
     41    1   12   13 1 1 1
     42    1   12   14 1 1 1
     43    1   12   15 1 1 1
     44    1   12   17 1 1 1
     45    1   13    8 1 1 1
     46    1   13    9 1 1 1
     47    1   13   10 1 1 1
     48    1   13   11 1 1 1
     49    1   13   12 1 1 1
     50    1   13   13 1 1 1
     51    1   13   14 1 1 1
     52    1   13   15 1 1 1
     53    1   14    8 1 1 1
     54    1   14    9 1 1 1
     55    1   14   10 1 1 1
     56    1   14   11 1 1 1
     57    1   14   12 1 1 1
     58    1   14   13 1 1 1
     59    1   14   14 1 1 1
     60    1   14   15 1 1 1
     61    1   15    9 1 1 1
     62    1   15   10 1 1 1
     63    1   15   11 1 1 1
     64    1   15   12 1 1 1
     65    1   15   13 1 1 1
     66    1   15   14 1 1 1
     67    1   17   11 1 1 1
     68    1   17   12 1 1 1
     69    2    6    9 1 1 1
     70    2    6   10 1 1 1
     71    2    6   11 1 1 1
     72    2    6   12 1 1 1
     73    2    6   13 1 1 1
     74    2    6   14 1 1 1
     75    2    7    7 1 1 1
     76    2    7    8 1 1 1
     77    2    7    9 1 1 1
     78    2    7   10 1 1 1
     79    2    7   11 1 1 1
     80    2    7   12 1 1 1
     81    2    7   13 1 1 1
     82    2    7   14 1 1 1
     83    2    7   15 1 1 1
     84    2    7   17 1 1 1
     85    2    8    7 1 1 1
     86    2    8    8 1 1 1
     87    2    8    9 1 1 1
     88    2    8   10 1 1 1
     89    2    8   11 1 1 1
     90    2    8   12 1 1 1
     91    2    8   13 1 1 1
     92    2    8   14 1 1 1
     93    2    8   15 1 1 1
     94    2    8   17 1 1 1
     95    2    9    6 1 1 1
     96    2    9    7 1 1 1
     97    2    9    8 1 1 1
     98    2    9    9 1 1 1
     99    2    9   10 1 1 1
    100    2    9   11 1 1 1
    101    2    9   12 1 1 1
    102    2    9   13 1 1 1
    103    2    9   14 1 1 1
    104    2    9   15 1 1 1
    105    2    9   17 1 1 1
    106    2    9   18 1 1 1
    107    2   10    6 1 1 1
    108    2   10    7 1 1 1
    109    2   10    8 1 1 1
    110    2   10    9 1 1 1
    111    2   10   10 1 1 1
    112    2   10   11 1 1 1
    113    2   10   12 1 1 1
    114    2   10   13 1 1 1
    115    2   10   14 1 1 1
    116    2   10   15 1 1 1
    117    2   10   17 1 1 1
    118    2   10   18 1 1 1
    119    2   11    6 1 1 1
    120    2   11    7 1 1 1
    121    2   11    8 1 1 1
    122    2   11    9 1 1 1
    123    2   11   10 1 1 1
    124    2   11   11 1 1 1
    125    2   11   12 1 1 1
    126    2   11   13 1 1 1
    127    2   11   14 1 1 1
    128    2   11   15 1 1 1
    129    2   11   17 1 1 1
    130    2   11   18 1 1 1
    131    2   12    6 1 1 1
    132    2   12    7 1 1 1
    133    2   12    8 1 1 1
    134    2   12    9 1 1 1
    135    2   12   10 1 1 1
    136    2   12   11 1 1 1
    137    2   12   12 1 1 1
    138    2   12   13 1 1 1
    139    2   12   14 1 1 1
    140    2   12   15 1 1 1
    141    2   12   17 1 1 1
    142    2   12   18 1 1 1
    143    2   13    6 1 1 1
    144    2   13    7 1 1 1
    145    2   13    8 1 1 1
    146    2   13    9 1 1 1
    147    2   13   10 1 1 1
    148    2   13   11 1 1 1
    149    2   13   12 1 1 1
    150    2   13   13 1 1 1
    151    2   13   14 1 1 1
    152    2   13   15 1 1 1
    153    2   13   17 1 1 1
    154    2   13   18 1 1 1
    155    2   14    6 1 1 1
    156    2   14    7 1 1 1
    157    2   14    8 1 1 1
    158    2   14    9 1 1 1
    159    2   14   10 1 1 1
    160    2   14   11 1 1 1
    161    2   14   12 1 1 1
    162    2   14   13 1 1 1
    163    2   14   14 1 1 1
    164    2   14   15 1 1 1
    165    2   14   17 1 1 1
    166    2   14   18 1 1 1
    167    2   15    7 1 1 1
    168    2   15    8 1 1 1
    169    2   15    9 1 1 1
    170    2   15   10 1 1 1
    171    2   15   11 1 1 1
    172    2   15   12 1 1 1
    173    2   15   13 1 1 1
    174    2   15   14 1 1 1
    175    2   15   15 1 1 1
    176    2   15   17 1 1 1
    177    2   17    7 1 1 1
    178    2   17    8 1 1 1
    179    2   17    9 1 1 1
    180    2   17   10 1 1 1
    181    2   17   11 1 1 1
    182    2   17   12 1 1 1
    183    2   17   13 1 1 1
    184    2   17   14 1 1 1
    185    2   17   15 1 1 1
    186    2   17   17 1 1 1
    187    2   18    9 1 1 1
    188    2   18   10 1 1 1
    189    2   18   11 1 1 1
    190    2   18   12 1 1 1
    191    2   18   13 1 1 1
    192    2   18   14 1 1 1
    193    3    4   10 1 1 1
