 >REASHP: option FROM_FILE
       560 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.09915  -0.13945  -0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1    1    1 1 1 1
      2    1    2    1 1 1 1
      3    1    3    1 1 1 1
      4    1    4    1 1 1 1
      5    1    5    1 1 1 1
      6    1    6    1 1 1 1
      7    1    7    1 1 1 1
      8    1    8    1 1 1 1
      9    1    9    1 1 1 1
     10    1   10    1 1 1 1
     11    1   11    1 1 1 1
     12    1   12    1 1 1 1
     13    1   13    1 1 1 1
     14    1   14    1 1 1 1
     15    1   15    1 1 1 1
     16    1   16    1 1 1 1
     17    1   17    1 1 1 1
     18    1   18    1 1 1 1
     19    1   19    1 1 1 1
     20    1   20    1 1 1 1
     21    1   21    1 1 1 1
     22    1   22    1 1 1 1
     23    1   23    1 1 1 1
     24    1   24    1 1 1 1
     25    1   25    1 1 1 1
     26    1   26    1 1 1 1
     27    1   27    1 1 1 1
     28    1   28    1 1 1 1
     29    2    1    1 1 1 1
     30    2    2    1 1 1 1
     31    2    3    1 1 1 1
     32    2    4    1 1 1 1
     33    2    5    1 1 1 1
     34    2    6    1 1 1 1
     35    2    7    1 1 1 1
     36    2    8    1 1 1 1
     37    2    9    1 1 1 1
     38    2   10    1 1 1 1
     39    2   11    1 1 1 1
     40    2   12    1 1 1 1
     41    2   13    1 1 1 1
     42    2   14    1 1 1 1
     43    2   15    1 1 1 1
     44    2   16    1 1 1 1
     45    2   17    1 1 1 1
     46    2   18    1 1 1 1
     47    2   19    1 1 1 1
     48    2   20    1 1 1 1
     49    2   21    1 1 1 1
     50    2   22    1 1 1 1
     51    2   23    1 1 1 1
     52    2   24    1 1 1 1
     53    2   25    1 1 1 1
     54    2   26    1 1 1 1
     55    2   27    1 1 1 1
     56    2   28    1 1 1 1
     57    3    1    1 1 1 1
     58    3    2    1 1 1 1
     59    3    3    1 1 1 1
     60    3    4    1 1 1 1
     61    3    5    1 1 1 1
     62    3    6    1 1 1 1
     63    3    7    1 1 1 1
     64    3    8    1 1 1 1
     65    3    9    1 1 1 1
     66    3   10    1 1 1 1
     67    3   11    1 1 1 1
     68    3   12    1 1 1 1
     69    3   13    1 1 1 1
     70    3   14    1 1 1 1
     71    3   15    1 1 1 1
     72    3   16    1 1 1 1
     73    3   17    1 1 1 1
     74    3   18    1 1 1 1
     75    3   19    1 1 1 1
     76    3   20    1 1 1 1
     77    3   21    1 1 1 1
     78    3   22    1 1 1 1
     79    3   23    1 1 1 1
     80    3   24    1 1 1 1
     81    3   25    1 1 1 1
     82    3   26    1 1 1 1
     83    3   27    1 1 1 1
     84    3   28    1 1 1 1
     85    4    1    1 1 1 1
     86    4    2    1 1 1 1
     87    4    3    1 1 1 1
     88    4    4    1 1 1 1
     89    4    5    1 1 1 1
     90    4    6    1 1 1 1
     91    4    7    1 1 1 1
     92    4    8    1 1 1 1
     93    4    9    1 1 1 1
     94    4   10    1 1 1 1
     95    4   11    1 1 1 1
     96    4   12    1 1 1 1
     97    4   13    1 1 1 1
     98    4   14    1 1 1 1
     99    4   15    1 1 1 1
    100    4   16    1 1 1 1
    101    4   17    1 1 1 1
    102    4   18    1 1 1 1
    103    4   19    1 1 1 1
    104    4   20    1 1 1 1
    105    4   21    1 1 1 1
    106    4   22    1 1 1 1
    107    4   23    1 1 1 1
    108    4   24    1 1 1 1
    109    4   25    1 1 1 1
    110    4   26    1 1 1 1
    111    4   27    1 1 1 1
    112    4   28    1 1 1 1
    113    5    1    1 1 1 1
    114    5    2    1 1 1 1
    115    5    3    1 1 1 1
    116    5    4    1 1 1 1
    117    5    5    1 1 1 1
    118    5    6    1 1 1 1
    119    5    7    1 1 1 1
    120    5    8    1 1 1 1
    121    5    9    1 1 1 1
    122    5   10    1 1 1 1
    123    5   11    1 1 1 1
    124    5   12    1 1 1 1
    125    5   13    1 1 1 1
    126    5   14    1 1 1 1
    127    5   15    1 1 1 1
    128    5   16    1 1 1 1
    129    5   17    1 1 1 1
    130    5   18    1 1 1 1
    131    5   19    1 1 1 1
    132    5   20    1 1 1 1
    133    5   21    1 1 1 1
    134    5   22    1 1 1 1
    135    5   23    1 1 1 1
    136    5   24    1 1 1 1
    137    5   25    1 1 1 1
    138    5   26    1 1 1 1
    139    5   27    1 1 1 1
    140    5   28    1 1 1 1
    141    6    1    1 1 1 1
    142    6    2    1 1 1 1
    143    6    3    1 1 1 1
    144    6    4    1 1 1 1
    145    6    5    1 1 1 1
    146    6    6    1 1 1 1
    147    6    7    1 1 1 1
    148    6    8    1 1 1 1
    149    6    9    1 1 1 1
    150    6   10    1 1 1 1
    151    6   11    1 1 1 1
    152    6   12    1 1 1 1
    153    6   13    1 1 1 1
    154    6   14    1 1 1 1
    155    6   15    1 1 1 1
    156    6   16    1 1 1 1
    157    6   17    1 1 1 1
    158    6   18    1 1 1 1
    159    6   19    1 1 1 1
    160    6   20    1 1 1 1
    161    6   21    1 1 1 1
    162    6   22    1 1 1 1
    163    6   23    1 1 1 1
    164    6   24    1 1 1 1
    165    6   25    1 1 1 1
    166    6   26    1 1 1 1
    167    6   27    1 1 1 1
    168    6   28    1 1 1 1
    169    7    1    1 1 1 1
    170    7    2    1 1 1 1
    171    7    3    1 1 1 1
    172    7    4    1 1 1 1
    173    7    5    1 1 1 1
    174    7    6    1 1 1 1
    175    7    7    1 1 1 1
    176    7    8    1 1 1 1
    177    7    9    1 1 1 1
    178    7   10    1 1 1 1
    179    7   11    1 1 1 1
    180    7   12    1 1 1 1
    181    7   13    1 1 1 1
    182    7   14    1 1 1 1
    183    7   15    1 1 1 1
    184    7   16    1 1 1 1
    185    7   17    1 1 1 1
    186    7   18    1 1 1 1
    187    7   19    1 1 1 1
    188    7   20    1 1 1 1
    189    7   21    1 1 1 1
    190    7   22    1 1 1 1
    191    7   23    1 1 1 1
    192    7   24    1 1 1 1
    193    7   25    1 1 1 1
    194    7   26    1 1 1 1
    195    7   27    1 1 1 1
    196    7   28    1 1 1 1
    197    8    1    1 1 1 1
    198    8    2    1 1 1 1
    199    8    3    1 1 1 1
    200    8    4    1 1 1 1
    201    8    5    1 1 1 1
    202    8    6    1 1 1 1
    203    8    7    1 1 1 1
    204    8    8    1 1 1 1
    205    8    9    1 1 1 1
    206    8   10    1 1 1 1
    207    8   11    1 1 1 1
    208    8   12    1 1 1 1
    209    8   13    1 1 1 1
    210    8   14    1 1 1 1
    211    8   15    1 1 1 1
    212    8   16    1 1 1 1
    213    8   17    1 1 1 1
    214    8   18    1 1 1 1
    215    8   19    1 1 1 1
    216    8   20    1 1 1 1
    217    8   21    1 1 1 1
    218    8   22    1 1 1 1
    219    8   23    1 1 1 1
    220    8   24    1 1 1 1
    221    8   25    1 1 1 1
    222    8   26    1 1 1 1
    223    8   27    1 1 1 1
    224    8   28    1 1 1 1
    225    9    1    1 1 1 1
    226    9    2    1 1 1 1
    227    9    3    1 1 1 1
    228    9    4    1 1 1 1
    229    9    5    1 1 1 1
    230    9    6    1 1 1 1
    231    9    7    1 1 1 1
    232    9    8    1 1 1 1
    233    9    9    1 1 1 1
    234    9   10    1 1 1 1
    235    9   11    1 1 1 1
    236    9   12    1 1 1 1
    237    9   13    1 1 1 1
    238    9   14    1 1 1 1
    239    9   15    1 1 1 1
    240    9   16    1 1 1 1
    241    9   17    1 1 1 1
    242    9   18    1 1 1 1
    243    9   19    1 1 1 1
    244    9   20    1 1 1 1
    245    9   21    1 1 1 1
    246    9   22    1 1 1 1
    247    9   23    1 1 1 1
    248    9   24    1 1 1 1
    249    9   25    1 1 1 1
    250    9   26    1 1 1 1
    251    9   27    1 1 1 1
    252    9   28    1 1 1 1
    253   10    1    1 1 1 1
    254   10    2    1 1 1 1
    255   10    3    1 1 1 1
    256   10    4    1 1 1 1
    257   10    5    1 1 1 1
    258   10    6    1 1 1 1
    259   10    7    1 1 1 1
    260   10    8    1 1 1 1
    261   10    9    1 1 1 1
    262   10   10    1 1 1 1
    263   10   11    1 1 1 1
    264   10   12    1 1 1 1
    265   10   13    1 1 1 1
    266   10   14    1 1 1 1
    267   10   15    1 1 1 1
    268   10   16    1 1 1 1
    269   10   17    1 1 1 1
    270   10   18    1 1 1 1
    271   10   19    1 1 1 1
    272   10   20    1 1 1 1
    273   10   21    1 1 1 1
    274   10   22    1 1 1 1
    275   10   23    1 1 1 1
    276   10   24    1 1 1 1
    277   10   25    1 1 1 1
    278   10   26    1 1 1 1
    279   10   27    1 1 1 1
    280   10   28    1 1 1 1
    281   11    1    1 1 1 1
    282   11    2    1 1 1 1
    283   11    3    1 1 1 1
    284   11    4    1 1 1 1
    285   11    5    1 1 1 1
    286   11    6    1 1 1 1
    287   11    7    1 1 1 1
    288   11    8    1 1 1 1
    289   11    9    1 1 1 1
    290   11   10    1 1 1 1
    291   11   11    1 1 1 1
    292   11   12    1 1 1 1
    293   11   13    1 1 1 1
    294   11   14    1 1 1 1
    295   11   15    1 1 1 1
    296   11   16    1 1 1 1
    297   11   17    1 1 1 1
    298   11   18    1 1 1 1
    299   11   19    1 1 1 1
    300   11   20    1 1 1 1
    301   11   21    1 1 1 1
    302   11   22    1 1 1 1
    303   11   23    1 1 1 1
    304   11   24    1 1 1 1
    305   11   25    1 1 1 1
    306   11   26    1 1 1 1
    307   11   27    1 1 1 1
    308   11   28    1 1 1 1
    309   12    1    1 1 1 1
    310   12    2    1 1 1 1
    311   12    3    1 1 1 1
    312   12    4    1 1 1 1
    313   12    5    1 1 1 1
    314   12    6    1 1 1 1
    315   12    7    1 1 1 1
    316   12    8    1 1 1 1
    317   12    9    1 1 1 1
    318   12   10    1 1 1 1
    319   12   11    1 1 1 1
    320   12   12    1 1 1 1
    321   12   13    1 1 1 1
    322   12   14    1 1 1 1
    323   12   15    1 1 1 1
    324   12   16    1 1 1 1
    325   12   17    1 1 1 1
    326   12   18    1 1 1 1
    327   12   19    1 1 1 1
    328   12   20    1 1 1 1
    329   12   21    1 1 1 1
    330   12   22    1 1 1 1
    331   12   23    1 1 1 1
