>GEOMETRY   sphere; AX,AY,AZ= 0.6218 0.6218 0.6218
     118656 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  23  29 1 1 1
     2  1  23  30 1 1 1
     3  1  23  31 1 1 1
     4  1  23  32 1 1 1
     5  1  24  27 1 1 1
     6  1  24  28 1 1 1
     7  1  24  29 1 1 1
     8  1  24  30 1 1 1
     9  1  24  31 1 1 1
     10  1  24  32 1 1 1
     11  1  24  33 1 1 1
     12  1  24  34 1 1 1
     13  1  25  26 1 1 1
     14  1  25  27 1 1 1
     15  1  25  28 1 1 1
     16  1  25  29 1 1 1
     17  1  25  30 1 1 1
     18  1  25  31 1 1 1
     19  1  25  32 1 1 1
     20  1  25  33 1 1 1
     21  1  25  34 1 1 1
     22  1  25  35 1 1 1
     23  1  26  25 1 1 1
     24  1  26  26 1 1 1
     25  1  26  27 1 1 1
     26  1  26  28 1 1 1
     27  1  26  29 1 1 1
     28  1  26  30 1 1 1
     29  1  26  31 1 1 1
     30  1  26  32 1 1 1
     31  1  26  33 1 1 1
     32  1  26  34 1 1 1
     33  1  26  35 1 1 1
     34  1  26  36 1 1 1
     35  1  27  24 1 1 1
     36  1  27  25 1 1 1
     37  1  27  26 1 1 1
     38  1  27  27 1 1 1
     39  1  27  28 1 1 1
     40  1  27  29 1 1 1
     41  1  27  30 1 1 1
     42  1  27  31 1 1 1
     43  1  27  32 1 1 1
     44  1  27  33 1 1 1
     45  1  27  34 1 1 1
     46  1  27  35 1 1 1
     47  1  27  36 1 1 1
     48  1  27  37 1 1 1
     49  1  28  24 1 1 1
     50  1  28  25 1 1 1
     51  1  28  26 1 1 1
     52  1  28  27 1 1 1
     53  1  28  28 1 1 1
     54  1  28  29 1 1 1
     55  1  28  30 1 1 1
     56  1  28  31 1 1 1
     57  1  28  32 1 1 1
     58  1  28  33 1 1 1
     59  1  28  34 1 1 1
     60  1  28  35 1 1 1
     61  1  28  36 1 1 1
     62  1  28  37 1 1 1
     63  1  29  23 1 1 1
     64  1  29  24 1 1 1
     65  1  29  25 1 1 1
     66  1  29  26 1 1 1
     67  1  29  27 1 1 1
     68  1  29  28 1 1 1
     69  1  29  29 1 1 1
     70  1  29  30 1 1 1
     71  1  29  31 1 1 1
     72  1  29  32 1 1 1
     73  1  29  33 1 1 1
     74  1  29  34 1 1 1
     75  1  29  35 1 1 1
     76  1  29  36 1 1 1
     77  1  29  37 1 1 1
     78  1  29  38 1 1 1
     79  1  30  23 1 1 1
     80  1  30  24 1 1 1
     81  1  30  25 1 1 1
     82  1  30  26 1 1 1
     83  1  30  27 1 1 1
     84  1  30  28 1 1 1
     85  1  30  29 1 1 1
     86  1  30  30 1 1 1
     87  1  30  31 1 1 1
     88  1  30  32 1 1 1
     89  1  30  33 1 1 1
     90  1  30  34 1 1 1
     91  1  30  35 1 1 1
     92  1  30  36 1 1 1
     93  1  30  37 1 1 1
     94  1  30  38 1 1 1
     95  1  31  23 1 1 1
     96  1  31  24 1 1 1
     97  1  31  25 1 1 1
