>GEOMETRY   sphere; AX,AY,AZ= 0.2280 0.2280 0.2280
     4776 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  7  8 1 1 1
     2  1  7  9 1 1 1
     3  1  7  10 1 1 1
     4  1  7  11 1 1 1
     5  1  7  12 1 1 1
     6  1  7  14 1 1 1
     7  1  8  7 1 1 1
     8  1  8  8 1 1 1
     9  1  8  9 1 1 1
     10  1  8  10 1 1 1
     11  1  8  11 1 1 1
     12  1  8  12 1 1 1
     13  1  8  14 1 1 1
     14  1  8  15 1 1 1
     15  1  9  7 1 1 1
     16  1  9  8 1 1 1
     17  1  9  9 1 1 1
     18  1  9  10 1 1 1
     19  1  9  11 1 1 1
     20  1  9  12 1 1 1
     21  1  9  14 1 1 1
     22  1  9  15 1 1 1
     23  1  10  7 1 1 1
     24  1  10  8 1 1 1
     25  1  10  9 1 1 1
     26  1  10  10 1 1 1
     27  1  10  11 1 1 1
     28  1  10  12 1 1 1
     29  1  10  14 1 1 1
     30  1  10  15 1 1 1
     31  1  11  7 1 1 1
     32  1  11  8 1 1 1
     33  1  11  9 1 1 1
     34  1  11  10 1 1 1
     35  1  11  11 1 1 1
     36  1  11  12 1 1 1
     37  1  11  14 1 1 1
     38  1  11  15 1 1 1
     39  1  12  7 1 1 1
     40  1  12  8 1 1 1
     41  1  12  9 1 1 1
     42  1  12  10 1 1 1
     43  1  12  11 1 1 1
     44  1  12  12 1 1 1
     45  1  12  14 1 1 1
     46  1  12  15 1 1 1
     47  1  14  7 1 1 1
     48  1  14  8 1 1 1
     49  1  14  9 1 1 1
     50  1  14  10 1 1 1
     51  1  14  11 1 1 1
     52  1  14  12 1 1 1
     53  1  14  14 1 1 1
     54  1  14  15 1 1 1
     55  1  15  8 1 1 1
     56  1  15  9 1 1 1
     57  1  15  10 1 1 1
     58  1  15  11 1 1 1
     59  1  15  12 1 1 1
     60  1  15  14 1 1 1
     61  2  5  8 1 1 1
     62  2  5  9 1 1 1
     63  2  5  10 1 1 1
     64  2  5  11 1 1 1
     65  2  5  12 1 1 1
     66  2  5  14 1 1 1
     67  2  6  7 1 1 1
     68  2  6  8 1 1 1
