>GEOMETRY   sphere; AX,AY,AZ= 0.5000 0.5000 0.5000
     61432 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  18  23 1 1 1
     2  1  18  24 1 1 1
     3  1  18  25 1 1 1
     4  1  18  26 1 1 1
     5  1  19  21 1 1 1
     6  1  19  22 1 1 1
     7  1  19  23 1 1 1
     8  1  19  24 1 1 1
     9  1  19  25 1 1 1
     10  1  19  26 1 1 1
     11  1  19  27 1 1 1
     12  1  19  28 1 1 1
     13  1  20  20 1 1 1
     14  1  20  21 1 1 1
     15  1  20  22 1 1 1
     16  1  20  23 1 1 1
     17  1  20  24 1 1 1
     18  1  20  25 1 1 1
     19  1  20  26 1 1 1
     20  1  20  27 1 1 1
     21  1  20  28 1 1 1
     22  1  20  29 1 1 1
     23  1  21  19 1 1 1
     24  1  21  20 1 1 1
     25  1  21  21 1 1 1
     26  1  21  22 1 1 1
     27  1  21  23 1 1 1
     28  1  21  24 1 1 1
     29  1  21  25 1 1 1
     30  1  21  26 1 1 1
     31  1  21  27 1 1 1
     32  1  21  28 1 1 1
     33  1  21  29 1 1 1
     34  1  21  30 1 1 1
     35  1  22  19 1 1 1
     36  1  22  20 1 1 1
     37  1  22  21 1 1 1
     38  1  22  22 1 1 1
     39  1  22  23 1 1 1
     40  1  22  24 1 1 1
     41  1  22  25 1 1 1
     42  1  22  26 1 1 1
     43  1  22  27 1 1 1
     44  1  22  28 1 1 1
     45  1  22  29 1 1 1
     46  1  22  30 1 1 1
     47  1  23  18 1 1 1
     48  1  23  19 1 1 1
     49  1  23  20 1 1 1
     50  1  23  21 1 1 1
     51  1  23  22 1 1 1
     52  1  23  23 1 1 1
     53  1  23  24 1 1 1
     54  1  23  25 1 1 1
     55  1  23  26 1 1 1
     56  1  23  27 1 1 1
     57  1  23  28 1 1 1
     58  1  23  29 1 1 1
     59  1  23  30 1 1 1
     60  1  23  31 1 1 1
     61  1  24  18 1 1 1
     62  1  24  19 1 1 1
     63  1  24  20 1 1 1
     64  1  24  21 1 1 1
     65  1  24  22 1 1 1
     66  1  24  23 1 1 1
     67  1  24  24 1 1 1
     68  1  24  25 1 1 1
     69  1  24  26 1 1 1
     70  1  24  27 1 1 1
     71  1  24  28 1 1 1
     72  1  24  29 1 1 1
     73  1  24  30 1 1 1
     74  1  24  31 1 1 1
     75  1  25  18 1 1 1
     76  1  25  19 1 1 1
     77  1  25  20 1 1 1
     78  1  25  21 1 1 1
     79  1  25  22 1 1 1
