 >REASHP: option FROM_FILE
       374 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.08295  -0.10930  -0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1    1    1 1 1 1
      2    1    2    1 1 1 1
      3    1    3    1 1 1 1
      4    1    4    1 1 1 1
      5    1    5    1 1 1 1
      6    1    6    1 1 1 1
      7    1    7    1 1 1 1
      8    1    8    1 1 1 1
      9    1    9    1 1 1 1
     10    1   10    1 1 1 1
     11    1   11    1 1 1 1
     12    1   12    1 1 1 1
     13    1   13    1 1 1 1
     14    1   14    1 1 1 1
     15    1   15    1 1 1 1
     16    1   16    1 1 1 1
     17    1   17    1 1 1 1
     18    1   18    1 1 1 1
     19    1   19    1 1 1 1
     20    1   20    1 1 1 1
     21    1   21    1 1 1 1
     22    1   22    1 1 1 1
     23    2    1    1 1 1 1
     24    2    2    1 1 1 1
     25    2    3    1 1 1 1
     26    2    4    1 1 1 1
     27    2    5    1 1 1 1
     28    2    6    1 1 1 1
     29    2    7    1 1 1 1
     30    2    8    1 1 1 1
     31    2    9    1 1 1 1
     32    2   10    1 1 1 1
     33    2   11    1 1 1 1
     34    2   12    1 1 1 1
     35    2   13    1 1 1 1
     36    2   14    1 1 1 1
     37    2   15    1 1 1 1
     38    2   16    1 1 1 1
     39    2   17    1 1 1 1
     40    2   18    1 1 1 1
     41    2   19    1 1 1 1
     42    2   20    1 1 1 1
     43    2   21    1 1 1 1
     44    2   22    1 1 1 1
     45    3    1    1 1 1 1
     46    3    2    1 1 1 1
     47    3    3    1 1 1 1
     48    3    4    1 1 1 1
     49    3    5    1 1 1 1
     50    3    6    1 1 1 1
     51    3    7    1 1 1 1
     52    3    8    1 1 1 1
     53    3    9    1 1 1 1
     54    3   10    1 1 1 1
     55    3   11    1 1 1 1
     56    3   12    1 1 1 1
     57    3   13    1 1 1 1
     58    3   14    1 1 1 1
     59    3   15    1 1 1 1
     60    3   16    1 1 1 1
     61    3   17    1 1 1 1
     62    3   18    1 1 1 1
     63    3   19    1 1 1 1
     64    3   20    1 1 1 1
     65    3   21    1 1 1 1
     66    3   22    1 1 1 1
     67    4    1    1 1 1 1
     68    4    2    1 1 1 1
     69    4    3    1 1 1 1
     70    4    4    1 1 1 1
     71    4    5    1 1 1 1
     72    4    6    1 1 1 1
     73    4    7    1 1 1 1
     74    4    8    1 1 1 1
     75    4    9    1 1 1 1
     76    4   10    1 1 1 1
     77    4   11    1 1 1 1
     78    4   12    1 1 1 1
     79    4   13    1 1 1 1
     80    4   14    1 1 1 1
     81    4   15    1 1 1 1
     82    4   16    1 1 1 1
     83    4   17    1 1 1 1
     84    4   18    1 1 1 1
     85    4   19    1 1 1 1
     86    4   20    1 1 1 1
     87    4   21    1 1 1 1
     88    4   22    1 1 1 1
     89    5    1    1 1 1 1
     90    5    2    1 1 1 1
     91    5    3    1 1 1 1
     92    5    4    1 1 1 1
     93    5    5    1 1 1 1
     94    5    6    1 1 1 1
     95    5    7    1 1 1 1
     96    5    8    1 1 1 1
     97    5    9    1 1 1 1
     98    5   10    1 1 1 1
     99    5   11    1 1 1 1
    100    5   12    1 1 1 1
    101    5   13    1 1 1 1
    102    5   14    1 1 1 1
    103    5   15    1 1 1 1
    104    5   16    1 1 1 1
    105    5   17    1 1 1 1
    106    5   18    1 1 1 1
    107    5   19    1 1 1 1
    108    5   20    1 1 1 1
    109    5   21    1 1 1 1
    110    5   22    1 1 1 1
    111    6    1    1 1 1 1
    112    6    2    1 1 1 1
    113    6    3    1 1 1 1
    114    6    4    1 1 1 1
    115    6    5    1 1 1 1
    116    6    6    1 1 1 1
    117    6    7    1 1 1 1
    118    6    8    1 1 1 1
    119    6    9    1 1 1 1
    120    6   10    1 1 1 1
    121    6   11    1 1 1 1
    122    6   12    1 1 1 1
    123    6   13    1 1 1 1
    124    6   14    1 1 1 1
    125    6   15    1 1 1 1
    126    6   16    1 1 1 1
    127    6   17    1 1 1 1
    128    6   18    1 1 1 1
    129    6   19    1 1 1 1
    130    6   20    1 1 1 1
    131    6   21    1 1 1 1
    132    6   22    1 1 1 1
    133    7    1    1 1 1 1
    134    7    2    1 1 1 1
    135    7    3    1 1 1 1
    136    7    4    1 1 1 1
    137    7    5    1 1 1 1
    138    7    6    1 1 1 1
    139    7    7    1 1 1 1
    140    7    8    1 1 1 1
    141    7    9    1 1 1 1
    142    7   10    1 1 1 1
    143    7   11    1 1 1 1
    144    7   12    1 1 1 1
    145    7   13    1 1 1 1
    146    7   14    1 1 1 1
    147    7   15    1 1 1 1
    148    7   16    1 1 1 1
    149    7   17    1 1 1 1
    150    7   18    1 1 1 1
    151    7   19    1 1 1 1
    152    7   20    1 1 1 1
    153    7   21    1 1 1 1
    154    7   22    1 1 1 1
    155    8    1    1 1 1 1
    156    8    2    1 1 1 1
    157    8    3    1 1 1 1
    158    8    4    1 1 1 1
    159    8    5    1 1 1 1
    160    8    6    1 1 1 1
    161    8    7    1 1 1 1
    162    8    8    1 1 1 1
    163    8    9    1 1 1 1
    164    8   10    1 1 1 1
    165    8   11    1 1 1 1
    166    8   12    1 1 1 1
    167    8   13    1 1 1 1
    168    8   14    1 1 1 1
    169    8   15    1 1 1 1
    170    8   16    1 1 1 1
    171    8   17    1 1 1 1
    172    8   18    1 1 1 1
    173    8   19    1 1 1 1
    174    8   20    1 1 1 1
    175    8   21    1 1 1 1
    176    8   22    1 1 1 1
    177    9    1    1 1 1 1
    178    9    2    1 1 1 1
    179    9    3    1 1 1 1
    180    9    4    1 1 1 1
    181    9    5    1 1 1 1
    182    9    6    1 1 1 1
    183    9    7    1 1 1 1
    184    9    8    1 1 1 1
    185    9    9    1 1 1 1
    186    9   10    1 1 1 1
    187    9   11    1 1 1 1
    188    9   12    1 1 1 1
    189    9   13    1 1 1 1
    190    9   14    1 1 1 1
    191    9   15    1 1 1 1
    192    9   16    1 1 1 1
    193    9   17    1 1 1 1
    194    9   18    1 1 1 1
    195    9   19    1 1 1 1
    196    9   20    1 1 1 1
    197    9   21    1 1 1 1
    198    9   22    1 1 1 1
    199   10    1    1 1 1 1
    200   10    2    1 1 1 1
    201   10    3    1 1 1 1
    202   10    4    1 1 1 1
    203   10    5    1 1 1 1
    204   10    6    1 1 1 1
    205   10    7    1 1 1 1
    206   10    8    1 1 1 1
    207   10    9    1 1 1 1
    208   10   10    1 1 1 1
    209   10   11    1 1 1 1
    210   10   12    1 1 1 1
    211   10   13    1 1 1 1
    212   10   14    1 1 1 1
    213   10   15    1 1 1 1
    214   10   16    1 1 1 1
    215   10   17    1 1 1 1
    216   10   18    1 1 1 1
    217   10   19    1 1 1 1
    218   10   20    1 1 1 1
    219   10   21    1 1 1 1
    220   10   22    1 1 1 1
    221   11    1    1 1 1 1
    222   11    2    1 1 1 1
    223   11    3    1 1 1 1
    224   11    4    1 1 1 1
    225   11    5    1 1 1 1
    226   11    6    1 1 1 1
    227   11    7    1 1 1 1
    228   11    8    1 1 1 1
    229   11    9    1 1 1 1
    230   11   10    1 1 1 1
    231   11   11    1 1 1 1
    232   11   12    1 1 1 1
    233   11   13    1 1 1 1
    234   11   14    1 1 1 1
    235   11   15    1 1 1 1
    236   11   16    1 1 1 1
    237   11   17    1 1 1 1
    238   11   18    1 1 1 1
    239   11   19    1 1 1 1
    240   11   20    1 1 1 1
    241   11   21    1 1 1 1
    242   11   22    1 1 1 1
    243   12    1    1 1 1 1
    244   12    2    1 1 1 1
    245   12    3    1 1 1 1
    246   12    4    1 1 1 1
    247   12    5    1 1 1 1
    248   12    6    1 1 1 1
    249   12    7    1 1 1 1
    250   12    8    1 1 1 1
    251   12    9    1 1 1 1
    252   12   10    1 1 1 1
    253   12   11    1 1 1 1
    254   12   12    1 1 1 1
    255   12   13    1 1 1 1
    256   12   14    1 1 1 1
    257   12   15    1 1 1 1
    258   12   16    1 1 1 1
    259   12   17    1 1 1 1
    260   12   18    1 1 1 1
    261   12   19    1 1 1 1
    262   12   20    1 1 1 1
    263   12   21    1 1 1 1
    264   12   22    1 1 1 1
    265   13    1    1 1 1 1
    266   13    2    1 1 1 1
    267   13    3    1 1 1 1
    268   13    4    1 1 1 1
    269   13    5    1 1 1 1
    270   13    6    1 1 1 1
    271   13    7    1 1 1 1
    272   13    8    1 1 1 1
    273   13    9    1 1 1 1
    274   13   10    1 1 1 1
    275   13   11    1 1 1 1
    276   13   12    1 1 1 1
    277   13   13    1 1 1 1
    278   13   14    1 1 1 1
    279   13   15    1 1 1 1
    280   13   16    1 1 1 1
    281   13   17    1 1 1 1
    282   13   18    1 1 1 1
    283   13   19    1 1 1 1
    284   13   20    1 1 1 1
    285   13   21    1 1 1 1
    286   13   22    1 1 1 1
    287   14    1    1 1 1 1
    288   14    2    1 1 1 1
    289   14    3    1 1 1 1
    290   14    4    1 1 1 1
    291   14    5    1 1 1 1
    292   14    6    1 1 1 1
    293   14    7    1 1 1 1
    294   14    8    1 1 1 1
    295   14    9    1 1 1 1
    296   14   10    1 1 1 1
    297   14   11    1 1 1 1
    298   14   12    1 1 1 1
    299   14   13    1 1 1 1
    300   14   14    1 1 1 1
    301   14   15    1 1 1 1
    302   14   16    1 1 1 1
    303   14   17    1 1 1 1
    304   14   18    1 1 1 1
    305   14   19    1 1 1 1
    306   14   20    1 1 1 1
    307   14   21    1 1 1 1
    308   14   22    1 1 1 1
    309   15    1    1 1 1 1
    310   15    2    1 1 1 1
    311   15    3    1 1 1 1
    312   15    4    1 1 1 1
    313   15    5    1 1 1 1
    314   15    6    1 1 1 1
    315   15    7    1 1 1 1
    316   15    8    1 1 1 1
    317   15    9    1 1 1 1
    318   15   10    1 1 1 1
    319   15   11    1 1 1 1
    320   15   12    1 1 1 1
    321   15   13    1 1 1 1
    322   15   14    1 1 1 1
    323   15   15    1 1 1 1
    324   15   16    1 1 1 1
    325   15   17    1 1 1 1
    326   15   18    1 1 1 1
    327   15   19    1 1 1 1
    328   15   20    1 1 1 1
    329   15   21    1 1 1 1
    330   15   22    1 1 1 1
    331   16    1    1 1 1 1
