 >REASHP: option FROM_FILE
       160 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.04680  -0.00000  -0.07845 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1    1    1 1 1 1
      2    1    1    2 1 1 1
      3    1    1    3 1 1 1
      4    1    1    4 1 1 1
      5    1    1    5 1 1 1
      6    1    1    6 1 1 1
      7    1    1    7 1 1 1
      8    1    1    8 1 1 1
      9    1    1    9 1 1 1
     10    1    1   10 1 1 1
     11    1    1   11 1 1 1
     12    1    1   12 1 1 1
     13    1    1   13 1 1 1
     14    1    1   14 1 1 1
     15    1    1   15 1 1 1
     16    1    1   16 1 1 1
     17    2    1    1 1 1 1
     18    2    1    2 1 1 1
     19    2    1    3 1 1 1
     20    2    1    4 1 1 1
     21    2    1    5 1 1 1
     22    2    1    6 1 1 1
     23    2    1    7 1 1 1
     24    2    1    8 1 1 1
     25    2    1    9 1 1 1
     26    2    1   10 1 1 1
     27    2    1   11 1 1 1
     28    2    1   12 1 1 1
     29    2    1   13 1 1 1
     30    2    1   14 1 1 1
     31    2    1   15 1 1 1
     32    2    1   16 1 1 1
     33    3    1    1 1 1 1
     34    3    1    2 1 1 1
     35    3    1    3 1 1 1
     36    3    1    4 1 1 1
     37    3    1    5 1 1 1
     38    3    1    6 1 1 1
     39    3    1    7 1 1 1
     40    3    1    8 1 1 1
     41    3    1    9 1 1 1
     42    3    1   10 1 1 1
     43    3    1   11 1 1 1
     44    3    1   12 1 1 1
     45    3    1   13 1 1 1
     46    3    1   14 1 1 1
     47    3    1   15 1 1 1
     48    3    1   16 1 1 1
     49    4    1    1 1 1 1
     50    4    1    2 1 1 1
     51    4    1    3 1 1 1
     52    4    1    4 1 1 1
     53    4    1    5 1 1 1
     54    4    1    6 1 1 1
     55    4    1    7 1 1 1
     56    4    1    8 1 1 1
     57    4    1    9 1 1 1
     58    4    1   10 1 1 1
     59    4    1   11 1 1 1
     60    4    1   12 1 1 1
     61    4    1   13 1 1 1
     62    4    1   14 1 1 1
     63    4    1   15 1 1 1
     64    4    1   16 1 1 1
     65    5    1    1 1 1 1
     66    5    1    2 1 1 1
     67    5    1    3 1 1 1
     68    5    1    4 1 1 1
     69    5    1    5 1 1 1
     70    5    1    6 1 1 1
     71    5    1    7 1 1 1
     72    5    1    8 1 1 1
     73    5    1    9 1 1 1
     74    5    1   10 1 1 1
     75    5    1   11 1 1 1
     76    5    1   12 1 1 1
     77    5    1   13 1 1 1
     78    5    1   14 1 1 1
     79    5    1   15 1 1 1
     80    5    1   16 1 1 1
     81    6    1    1 1 1 1
     82    6    1    2 1 1 1
     83    6    1    3 1 1 1
     84    6    1    4 1 1 1
     85    6    1    5 1 1 1
     86    6    1    6 1 1 1
     87    6    1    7 1 1 1
     88    6    1    8 1 1 1
     89    6    1    9 1 1 1
     90    6    1   10 1 1 1
     91    6    1   11 1 1 1
     92    6    1   12 1 1 1
     93    6    1   13 1 1 1
     94    6    1   14 1 1 1
     95    6    1   15 1 1 1
     96    6    1   16 1 1 1
     97    7    1    1 1 1 1
     98    7    1    2 1 1 1
     99    7    1    3 1 1 1
    100    7    1    4 1 1 1
    101    7    1    5 1 1 1
    102    7    1    6 1 1 1
    103    7    1    7 1 1 1
    104    7    1    8 1 1 1
    105    7    1    9 1 1 1
    106    7    1   10 1 1 1
    107    7    1   11 1 1 1
    108    7    1   12 1 1 1
    109    7    1   13 1 1 1
    110    7    1   14 1 1 1
    111    7    1   15 1 1 1
    112    7    1   16 1 1 1
    113    8    1    1 1 1 1
    114    8    1    2 1 1 1
    115    8    1    3 1 1 1
    116    8    1    4 1 1 1
    117    8    1    5 1 1 1
    118    8    1    6 1 1 1
    119    8    1    7 1 1 1
    120    8    1    8 1 1 1
    121    8    1    9 1 1 1
    122    8    1   10 1 1 1
    123    8    1   11 1 1 1
    124    8    1   12 1 1 1
    125    8    1   13 1 1 1
    126    8    1   14 1 1 1
    127    8    1   15 1 1 1
    128    8    1   16 1 1 1
    129    9    1    1 1 1 1
    130    9    1    2 1 1 1
    131    9    1    3 1 1 1
    132    9    1    4 1 1 1
    133    9    1    5 1 1 1
    134    9    1    6 1 1 1
    135    9    1    7 1 1 1
    136    9    1    8 1 1 1
    137    9    1    9 1 1 1
    138    9    1   10 1 1 1
    139    9    1   11 1 1 1
    140    9    1   12 1 1 1
    141    9    1   13 1 1 1
    142    9    1   14 1 1 1
    143    9    1   15 1 1 1
    144    9    1   16 1 1 1
    145   10    1    1 1 1 1
    146   10    1    2 1 1 1
    147   10    1    3 1 1 1
    148   10    1    4 1 1 1
    149   10    1    5 1 1 1
    150   10    1    6 1 1 1
    151   10    1    7 1 1 1
    152   10    1    8 1 1 1
    153   10    1    9 1 1 1
    154   10    1   10 1 1 1
    155   10    1   11 1 1 1
    156   10    1   12 1 1 1
    157   10    1   13 1 1 1
    158   10    1   14 1 1 1
    159   10    1   15 1 1 1
    160   10    1   16 1 1 1
