>GEOMETRY   sphere; AX,AY,AZ= 0.5326 0.5326 0.5326
     73519 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  27  27 1 1 1
     2  2  20  26 1 1 1
     3  2  20  27 1 1 1
     4  2  20  28 1 1 1
     5  2  21  24 1 1 1
     6  2  21  25 1 1 1
     7  2  21  26 1 1 1
     8  2  21  27 1 1 1
     9  2  21  28 1 1 1
     10  2  21  29 1 1 1
     11  2  21  30 1 1 1
     12  2  22  22 1 1 1
     13  2  22  23 1 1 1
     14  2  22  24 1 1 1
     15  2  22  25 1 1 1
     16  2  22  26 1 1 1
     17  2  22  27 1 1 1
     18  2  22  28 1 1 1
     19  2  22  29 1 1 1
     20  2  22  30 1 1 1
     21  2  22  31 1 1 1
     22  2  22  32 1 1 1
     23  2  23  22 1 1 1
     24  2  23  23 1 1 1
     25  2  23  24 1 1 1
     26  2  23  25 1 1 1
     27  2  23  26 1 1 1
     28  2  23  27 1 1 1
     29  2  23  28 1 1 1
     30  2  23  29 1 1 1
     31  2  23  30 1 1 1
     32  2  23  31 1 1 1
     33  2  23  32 1 1 1
     34  2  24  21 1 1 1
     35  2  24  22 1 1 1
     36  2  24  23 1 1 1
     37  2  24  24 1 1 1
     38  2  24  25 1 1 1
     39  2  24  26 1 1 1
     40  2  24  27 1 1 1
     41  2  24  28 1 1 1
     42  2  24  29 1 1 1
     43  2  24  30 1 1 1
     44  2  24  31 1 1 1
     45  2  24  32 1 1 1
     46  2  24  33 1 1 1
     47  2  25  21 1 1 1
     48  2  25  22 1 1 1
     49  2  25  23 1 1 1
     50  2  25  24 1 1 1
     51  2  25  25 1 1 1
     52  2  25  26 1 1 1
     53  2  25  27 1 1 1
     54  2  25  28 1 1 1
     55  2  25  29 1 1 1
     56  2  25  30 1 1 1
     57  2  25  31 1 1 1
     58  2  25  32 1 1 1
     59  2  25  33 1 1 1
     60  2  26  20 1 1 1
     61  2  26  21 1 1 1
     62  2  26  22 1 1 1
     63  2  26  23 1 1 1
     64  2  26  24 1 1 1
     65  2  26  25 1 1 1
     66  2  26  26 1 1 1
     67  2  26  27 1 1 1
     68  2  26  28 1 1 1
     69  2  26  29 1 1 1
     70  2  26  30 1 1 1
     71  2  26  31 1 1 1
     72  2  26  32 1 1 1
     73  2  26  33 1 1 1
     74  2  26  34 1 1 1
     75  2  27  20 1 1 1
     76  2  27  21 1 1 1
     77  2  27  22 1 1 1
     78  2  27  23 1 1 1
     79  2  27  24 1 1 1
     80  2  27  25 1 1 1
     81  2  27  26 1 1 1
     82  2  27  27 1 1 1
     83  2  27  28 1 1 1
     84  2  27  29 1 1 1
     85  2  27  30 1 1 1
     86  2  27  31 1 1 1
     87  2  27  32 1 1 1
     88  2  27  33 1 1 1
     89  2  27  34 1 1 1
     90  2  28  20 1 1 1
     91  2  28  21 1 1 1
     92  2  28  22 1 1 1
     93  2  28  23 1 1 1
     94  2  28  24 1 1 1
     95  2  28  25 1 1 1
     96  2  28  26 1 1 1
     97  2  28  27 1 1 1
     98  2  28  28 1 1 1
     99  2  28  29 1 1 1
     100  2  28  30 1 1 1
     101  2  28  31 1 1 1
     102  2  28  32 1 1 1
     103  2  28  33 1 1 1
     104  2  28  34 1 1 1
     105  2  29  21 1 1 1
     106  2  29  22 1 1 1
     107  2  29  23 1 1 1
     108  2  29  24 1 1 1
     109  2  29  25 1 1 1
     110  2  29  26 1 1 1
     111  2  29  27 1 1 1
     112  2  29  28 1 1 1
     113  2  29  29 1 1 1
     114  2  29  30 1 1 1
     115  2  29  31 1 1 1
     116  2  29  32 1 1 1
     117  2  29  33 1 1 1
     118  2  30  21 1 1 1
     119  2  30  22 1 1 1
     120  2  30  23 1 1 1
     121  2  30  24 1 1 1
     122  2  30  25 1 1 1
     123  2  30  26 1 1 1
     124  2  30  27 1 1 1
     125  2  30  28 1 1 1
     126  2  30  29 1 1 1
     127  2  30  30 1 1 1
     128  2  30  31 1 1 1
     129  2  30  32 1 1 1
     130  2  30  33 1 1 1
     131  2  31  22 1 1 1
     132  2  31  23 1 1 1
     133  2  31  24 1 1 1
     134  2  31  25 1 1 1
     135  2  31  26 1 1 1
     136  2  31  27 1 1 1
     137  2  31  28 1 1 1
     138  2  31  29 1 1 1
     139  2  31  30 1 1 1
     140  2  31  31 1 1 1
     141  2  31  32 1 1 1
     142  2  32  22 1 1 1
     143  2  32  23 1 1 1
     144  2  32  24 1 1 1
     145  2  32  25 1 1 1
     146  2  32  26 1 1 1
     147  2  32  27 1 1 1
     148  2  32  28 1 1 1
     149  2  32  29 1 1 1
     150  2  32  30 1 1 1
     151  2  32  31 1 1 1
     152  2  32  32 1 1 1
     153  2  33  24 1 1 1
     154  2  33  25 1 1 1
     155  2  33  26 1 1 1
     156  2  33  27 1 1 1
     157  2  33  28 1 1 1
     158  2  33  29 1 1 1
     159  2  33  30 1 1 1
     160  2  34  26 1 1 1
     161  2  34  27 1 1 1
     162  2  34  28 1 1 1
     163  3  17  27 1 1 1
     164  3  18  23 1 1 1
     165  3  18  24 1 1 1
     166  3  18  25 1 1 1
     167  3  18  26 1 1 1
     168  3  18  27 1 1 1
     169  3  18  28 1 1 1
     170  3  18  29 1 1 1
     171  3  18  30 1 1 1
     172  3  18  31 1 1 1
     173  3  19  21 1 1 1
     174  3  19  22 1 1 1
     175  3  19  23 1 1 1
     176  3  19  24 1 1 1
     177  3  19  25 1 1 1
     178  3  19  26 1 1 1
     179  3  19  27 1 1 1
     180  3  19  28 1 1 1
     181  3  19  29 1 1 1
     182  3  19  30 1 1 1
     183  3  19  31 1 1 1
     184  3  19  32 1 1 1
     185  3  19  33 1 1 1
     186  3  20  20 1 1 1
     187  3  20  21 1 1 1
     188  3  20  22 1 1 1
     189  3  20  23 1 1 1
     190  3  20  24 1 1 1
     191  3  20  25 1 1 1
     192  3  20  26 1 1 1
     193  3  20  27 1 1 1
     194  3  20  28 1 1 1
     195  3  20  29 1 1 1
     196  3  20  30 1 1 1
     197  3  20  31 1 1 1
     198  3  20  32 1 1 1
     199  3  20  33 1 1 1
     200  3  20  34 1 1 1
     201  3  21  20 1 1 1
     202  3  21  21 1 1 1
     203  3  21  22 1 1 1
     204  3  21  23 1 1 1
     205  3  21  24 1 1 1
     206  3  21  25 1 1 1
     207  3  21  26 1 1 1
     208  3  21  27 1 1 1
     209  3  21  28 1 1 1
     210  3  21  29 1 1 1
     211  3  21  30 1 1 1
     212  3  21  31 1 1 1
     213  3  21  32 1 1 1
     214  3  21  33 1 1 1
     215  3  21  34 1 1 1
     216  3  22  19 1 1 1
     217  3  22  20 1 1 1
     218  3  22  21 1 1 1
     219  3  22  22 1 1 1
     220  3  22  23 1 1 1
     221  3  22  24 1 1 1
     222  3  22  25 1 1 1
     223  3  22  26 1 1 1
     224  3  22  27 1 1 1
     225  3  22  28 1 1 1
     226  3  22  29 1 1 1
     227  3  22  30 1 1 1
     228  3  22  31 1 1 1
     229  3  22  32 1 1 1
     230  3  22  33 1 1 1
     231  3  22  34 1 1 1
     232  3  22  35 1 1 1
     233  3  23  18 1 1 1
     234  3  23  19 1 1 1
     235  3  23  20 1 1 1
     236  3  23  21 1 1 1
     237  3  23  22 1 1 1
     238  3  23  23 1 1 1
     239  3  23  24 1 1 1
     240  3  23  25 1 1 1
     241  3  23  26 1 1 1
     242  3  23  27 1 1 1
     243  3  23  28 1 1 1
     244  3  23  29 1 1 1
     245  3  23  30 1 1 1
     246  3  23  31 1 1 1
     247  3  23  32 1 1 1
     248  3  23  33 1 1 1
     249  3  23  34 1 1 1
     250  3  23  35 1 1 1
     251  3  23  36 1 1 1
     252  3  24  18 1 1 1
     253  3  24  19 1 1 1
     254  3  24  20 1 1 1
     255  3  24  21 1 1 1
     256  3  24  22 1 1 1
     257  3  24  23 1 1 1
     258  3  24  24 1 1 1
     259  3  24  25 1 1 1
     260  3  24  26 1 1 1
     261  3  24  27 1 1 1
     262  3  24  28 1 1 1
     263  3  24  29 1 1 1
