>GEOMETRY   sphere; AX,AY,AZ= 0.5198 0.5198 0.5198
     65201 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  26  26 1 1 1
     2  2  20  23 1 1 1
     3  2  20  24 1 1 1
     4  2  20  25 1 1 1
     5  2  20  26 1 1 1
     6  2  20  28 1 1 1
     7  2  20  29 1 1 1
     8  2  20  30 1 1 1
     9  2  21  22 1 1 1
     10  2  21  23 1 1 1
     11  2  21  24 1 1 1
     12  2  21  25 1 1 1
     13  2  21  26 1 1 1
     14  2  21  28 1 1 1
     15  2  21  29 1 1 1
     16  2  21  30 1 1 1
     17  2  21  31 1 1 1
     18  2  22  21 1 1 1
     19  2  22  22 1 1 1
     20  2  22  23 1 1 1
     21  2  22  24 1 1 1
     22  2  22  25 1 1 1
     23  2  22  26 1 1 1
     24  2  22  28 1 1 1
     25  2  22  29 1 1 1
     26  2  22  30 1 1 1
     27  2  22  31 1 1 1
     28  2  22  32 1 1 1
     29  2  23  20 1 1 1
     30  2  23  21 1 1 1
     31  2  23  22 1 1 1
     32  2  23  23 1 1 1
     33  2  23  24 1 1 1
     34  2  23  25 1 1 1
     35  2  23  26 1 1 1
     36  2  23  28 1 1 1
     37  2  23  29 1 1 1
     38  2  23  30 1 1 1
     39  2  23  31 1 1 1
     40  2  23  32 1 1 1
     41  2  23  33 1 1 1
     42  2  24  20 1 1 1
     43  2  24  21 1 1 1
     44  2  24  22 1 1 1
     45  2  24  23 1 1 1
     46  2  24  24 1 1 1
     47  2  24  25 1 1 1
     48  2  24  26 1 1 1
     49  2  24  28 1 1 1
     50  2  24  29 1 1 1
     51  2  24  30 1 1 1
     52  2  24  31 1 1 1
     53  2  24  32 1 1 1
     54  2  24  33 1 1 1
     55  2  25  20 1 1 1
     56  2  25  21 1 1 1
     57  2  25  22 1 1 1
     58  2  25  23 1 1 1
     59  2  25  24 1 1 1
     60  2  25  25 1 1 1
     61  2  25  26 1 1 1
     62  2  25  28 1 1 1
     63  2  25  29 1 1 1
     64  2  25  30 1 1 1
     65  2  25  31 1 1 1
     66  2  25  32 1 1 1
     67  2  25  33 1 1 1
     68  2  26  20 1 1 1
     69  2  26  21 1 1 1
     70  2  26  22 1 1 1
     71  2  26  23 1 1 1
     72  2  26  24 1 1 1
     73  2  26  25 1 1 1
     74  2  26  26 1 1 1
     75  2  26  28 1 1 1
     76  2  26  29 1 1 1
     77  2  26  30 1 1 1
     78  2  26  31 1 1 1
     79  2  26  32 1 1 1
     80  2  26  33 1 1 1
     81  2  28  20 1 1 1
     82  2  28  21 1 1 1
     83  2  28  22 1 1 1
     84  2  28  23 1 1 1
     85  2  28  24 1 1 1
     86  2  28  25 1 1 1
     87  2  28  26 1 1 1
     88  2  28  28 1 1 1
     89  2  28  29 1 1 1
     90  2  28  30 1 1 1
     91  2  28  31 1 1 1
     92  2  28  32 1 1 1
     93  2  28  33 1 1 1
     94  2  29  20 1 1 1
     95  2  29  21 1 1 1
     96  2  29  22 1 1 1
     97  2  29  23 1 1 1
     98  2  29  24 1 1 1
     99  2  29  25 1 1 1
     100  2  29  26 1 1 1
     101  2  29  28 1 1 1
     102  2  29  29 1 1 1
     103  2  29  30 1 1 1
     104  2  29  31 1 1 1
     105  2  29  32 1 1 1
     106  2  29  33 1 1 1
     107  2  30  20 1 1 1
     108  2  30  21 1 1 1
     109  2  30  22 1 1 1
     110  2  30  23 1 1 1
     111  2  30  24 1 1 1
     112  2  30  25 1 1 1
     113  2  30  26 1 1 1
     114  2  30  28 1 1 1
     115  2  30  29 1 1 1
     116  2  30  30 1 1 1
     117  2  30  31 1 1 1
     118  2  30  32 1 1 1
     119  2  30  33 1 1 1
     120  2  31  21 1 1 1
     121  2  31  22 1 1 1
     122  2  31  23 1 1 1
     123  2  31  24 1 1 1
     124  2  31  25 1 1 1
     125  2  31  26 1 1 1
     126  2  31  28 1 1 1
     127  2  31  29 1 1 1
     128  2  31  30 1 1 1
     129  2  31  31 1 1 1
     130  2  31  32 1 1 1
     131  2  32  22 1 1 1
     132  2  32  23 1 1 1
     133  2  32  24 1 1 1
     134  2  32  25 1 1 1
     135  2  32  26 1 1 1
     136  2  32  28 1 1 1
     137  2  32  29 1 1 1
     138  2  32  30 1 1 1
     139  2  32  31 1 1 1
     140  2  33  23 1 1 1
     141  2  33  24 1 1 1
