>GEOMETRY   sphere; AX,AY,AZ= 0.1674 0.1674 0.1674
     1736 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  4  7 1 1 1
     2  1  4  8 1 1 1
     3  1  5  5 1 1 1
     4  1  5  6 1 1 1
     5  1  5  7 1 1 1
     6  1  5  8 1 1 1
     7  1  5  9 1 1 1
     8  1  5  11 1 1 1
     9  1  6  5 1 1 1
     10  1  6  6 1 1 1
     11  1  6  7 1 1 1
     12  1  6  8 1 1 1
     13  1  6  9 1 1 1
     14  1  6  11 1 1 1
     15  1  7  4 1 1 1
     16  1  7  5 1 1 1
     17  1  7  6 1 1 1
     18  1  7  7 1 1 1
     19  1  7  8 1 1 1
     20  1  7  9 1 1 1
     21  1  7  11 1 1 1
     22  1  7  12 1 1 1
     23  1  8  4 1 1 1
     24  1  8  5 1 1 1
     25  1  8  6 1 1 1
     26  1  8  7 1 1 1
     27  1  8  8 1 1 1
     28  1  8  9 1 1 1
     29  1  8  11 1 1 1
     30  1  8  12 1 1 1
     31  1  9  5 1 1 1
     32  1  9  6 1 1 1
     33  1  9  7 1 1 1
     34  1  9  8 1 1 1
     35  1  9  9 1 1 1
     36  1  9  11 1 1 1
     37  1  11  5 1 1 1
     38  1  11  6 1 1 1
     39  1  11  7 1 1 1
     40  1  11  8 1 1 1
     41  1  11  9 1 1 1
     42  1  11  11 1 1 1
     43  1  12  7 1 1 1
     44  1  12  8 1 1 1
     45  2  3  6 1 1 1
     46  2  3  7 1 1 1
     47  2  3  8 1 1 1
     48  2  3  9 1 1 1
     49  2  4  4 1 1 1
     50  2  4  5 1 1 1
     51  2  4  6 1 1 1
     52  2  4  7 1 1 1
     53  2  4  8 1 1 1
     54  2  4  9 1 1 1
     55  2  4  11 1 1 1
     56  2  4  12 1 1 1
     57  2  5  4 1 1 1
     58  2  5  5 1 1 1
     59  2  5  6 1 1 1
     60  2  5  7 1 1 1
     61  2  5  8 1 1 1
     62  2  5  9 1 1 1
     63  2  5  11 1 1 1
     64  2  5  12 1 1 1
     65  2  6  3 1 1 1
     66  2  6  4 1 1 1
     67  2  6  5 1 1 1
     68  2  6  6 1 1 1
     69  2  6  7 1 1 1
     70  2  6  8 1 1 1
     71  2  6  9 1 1 1
     72  2  6  11 1 1 1
     73  2  6  12 1 1 1
     74  2  6  13 1 1 1
     75  2  7  3 1 1 1
     76  2  7  4 1 1 1
     77  2  7  5 1 1 1
     78  2  7  6 1 1 1
     79  2  7  7 1 1 1
     80  2  7  8 1 1 1
     81  2  7  9 1 1 1
     82  2  7  11 1 1 1
     83  2  7  12 1 1 1
     84  2  7  13 1 1 1
     85  2  8  3 1 1 1
     86  2  8  4 1 1 1
     87  2  8  5 1 1 1
     88  2  8  6 1 1 1
     89  2  8  7 1 1 1
     90  2  8  8 1 1 1
     91  2  8  9 1 1 1
     92  2  8  11 1 1 1
     93  2  8  12 1 1 1
     94  2  8  13 1 1 1
     95  2  9  3 1 1 1
     96  2  9  4 1 1 1
     97  2  9  5 1 1 1
     98  2  9  6 1 1 1
     99  2  9  7 1 1 1
     100  2  9  8 1 1 1
     101  2  9  9 1 1 1
