>GEOMETRY   sphere; AX,AY,AZ= 0.1540 0.1540 0.1540
     1417 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  8  8 1 1 1
     2  2  5  6 1 1 1
     3  2  5  7 1 1 1
     4  2  5  8 1 1 1
     5  2  5  9 1 1 1
     6  2  5  10 1 1 1
     7  2  6  5 1 1 1
     8  2  6  6 1 1 1
     9  2  6  7 1 1 1
     10  2  6  8 1 1 1
     11  2  6  9 1 1 1
     12  2  6  10 1 1 1
     13  2  6  11 1 1 1
     14  2  7  5 1 1 1
     15  2  7  6 1 1 1
     16  2  7  7 1 1 1
     17  2  7  8 1 1 1
     18  2  7  9 1 1 1
     19  2  7  10 1 1 1
     20  2  7  11 1 1 1
     21  2  8  5 1 1 1
     22  2  8  6 1 1 1
     23  2  8  7 1 1 1
     24  2  8  8 1 1 1
     25  2  8  9 1 1 1
     26  2  8  10 1 1 1
     27  2  8  11 1 1 1
     28  2  9  5 1 1 1
     29  2  9  6 1 1 1
     30  2  9  7 1 1 1
     31  2  9  8 1 1 1
     32  2  9  9 1 1 1
     33  2  9  10 1 1 1
     34  2  9  11 1 1 1
     35  2  10  5 1 1 1
     36  2  10  6 1 1 1
     37  2  10  7 1 1 1
     38  2  10  8 1 1 1
     39  2  10  9 1 1 1
     40  2  10  10 1 1 1
     41  2  10  11 1 1 1
     42  2  11  6 1 1 1
     43  2  11  7 1 1 1
     44  2  11  8 1 1 1
     45  2  11  9 1 1 1
     46  2  11  10 1 1 1
     47  3  4  6 1 1 1
     48  3  4  7 1 1 1
     49  3  4  8 1 1 1
     50  3  4  9 1 1 1
     51  3  4  10 1 1 1
     52  3  5  5 1 1 1
     53  3  5  6 1 1 1
     54  3  5  7 1 1 1
     55  3  5  8 1 1 1
     56  3  5  9 1 1 1
     57  3  5  10 1 1 1
     58  3  5  11 1 1 1
     59  3  6  4 1 1 1
     60  3  6  5 1 1 1
     61  3  6  6 1 1 1
     62  3  6  7 1 1 1
     63  3  6  8 1 1 1
     64  3  6  9 1 1 1
     65  3  6  10 1 1 1
     66  3  6  11 1 1 1
     67  3  6  13 1 1 1
     68  3  7  4 1 1 1
     69  3  7  5 1 1 1
     70  3  7  6 1 1 1
     71  3  7  7 1 1 1
     72  3  7  8 1 1 1
     73  3  7  9 1 1 1
     74  3  7  10 1 1 1
     75  3  7  11 1 1 1
     76  3  7  13 1 1 1
     77  3  8  4 1 1 1
     78  3  8  5 1 1 1
     79  3  8  6 1 1 1
     80  3  8  7 1 1 1
     81  3  8  8 1 1 1
     82  3  8  9 1 1 1
     83  3  8  10 1 1 1
     84  3  8  11 1 1 1
     85  3  8  13 1 1 1
     86  3  9  4 1 1 1
     87  3  9  5 1 1 1
     88  3  9  6 1 1 1
     89  3  9  7 1 1 1
     90  3  9  8 1 1 1
     91  3  9  9 1 1 1
     92  3  9  10 1 1 1
     93  3  9  11 1 1 1
     94  3  9  13 1 1 1
     95  3  10  4 1 1 1
     96  3  10  5 1 1 1
     97  3  10  6 1 1 1
     98  3  10  7 1 1 1
     99  3  10  8 1 1 1
     100  3  10  9 1 1 1
     101  3  10  10 1 1 1
     102  3  10  11 1 1 1
     103  3  10  13 1 1 1
     104  3  11  5 1 1 1
     105  3  11  6 1 1 1
     106  3  11  7 1 1 1
     107  3  11  8 1 1 1
     108  3  11  9 1 1 1
     109  3  11  10 1 1 1
     110  3  11  11 1 1 1
     111  3  13  6 1 1 1
     112  3  13  7 1 1 1
     113  3  13  8 1 1 1
     114  3  13  9 1 1 1
     115  3  13  10 1 1 1
     116  4  3  6 1 1 1
     117  4  3  7 1 1 1
     118  4  3  8 1 1 1
     119  4  3  9 1 1 1
     120  4  3  10 1 1 1
     121  4  4  4 1 1 1
     122  4  4  5 1 1 1
     123  4  4  6 1 1 1
     124  4  4  7 1 1 1
     125  4  4  8 1 1 1
     126  4  4  9 1 1 1
     127  4  4  10 1 1 1
     128  4  4  11 1 1 1
     129  4  4  13 1 1 1
     130  4  5  4 1 1 1
     131  4  5  5 1 1 1
     132  4  5  6 1 1 1
     133  4  5  7 1 1 1
     134  4  5  8 1 1 1
     135  4  5  9 1 1 1
     136  4  5  10 1 1 1
     137  4  5  11 1 1 1
     138  4  5  13 1 1 1
     139  4  6  3 1 1 1
     140  4  6  4 1 1 1
     141  4  6  5 1 1 1
     142  4  6  6 1 1 1
     143  4  6  7 1 1 1
     144  4  6  8 1 1 1
     145  4  6  9 1 1 1
     146  4  6  10 1 1 1
     147  4  6  11 1 1 1
     148  4  6  13 1 1 1
     149  4  6  14 1 1 1
     150  4  7  3 1 1 1
     151  4  7  4 1 1 1
     152  4  7  5 1 1 1
     153  4  7  6 1 1 1
     154  4  7  7 1 1 1
     155  4  7  8 1 1 1
     156  4  7  9 1 1 1
     157  4  7  10 1 1 1
     158  4  7  11 1 1 1
     159  4  7  13 1 1 1
     160  4  7  14 1 1 1
     161  4  8  3 1 1 1
     162  4  8  4 1 1 1
     163  4  8  5 1 1 1
     164  4  8  6 1 1 1
     165  4  8  7 1 1 1
     166  4  8  8 1 1 1
     167  4  8  9 1 1 1
     168  4  8  10 1 1 1
     169  4  8  11 1 1 1
     170  4  8  13 1 1 1
     171  4  8  14 1 1 1
