>GEOMETRY   sphere; AX,AY,AZ= 0.1476 0.1476 0.1476
     1088 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  4  5 1 1 1
     2  1  4  6 1 1 1
     3  1  4  7 1 1 1
     4  1  4  8 1 1 1
     5  1  5  4 1 1 1
     6  1  5  5 1 1 1
     7  1  5  6 1 1 1
     8  1  5  7 1 1 1
     9  1  5  8 1 1 1
     10  1  5  10 1 1 1
     11  1  6  4 1 1 1
     12  1  6  5 1 1 1
     13  1  6  6 1 1 1
     14  1  6  7 1 1 1
     15  1  6  8 1 1 1
     16  1  6  10 1 1 1
     17  1  7  4 1 1 1
     18  1  7  5 1 1 1
     19  1  7  6 1 1 1
     20  1  7  7 1 1 1
     21  1  7  8 1 1 1
     22  1  7  10 1 1 1
     23  1  8  4 1 1 1
     24  1  8  5 1 1 1
     25  1  8  6 1 1 1
     26  1  8  7 1 1 1
     27  1  8  8 1 1 1
     28  1  8  10 1 1 1
     29  1  10  5 1 1 1
     30  1  10  6 1 1 1
     31  1  10  7 1 1 1
     32  1  10  8 1 1 1
     33  2  2  6 1 1 1
     34  2  2  7 1 1 1
     35  2  3  4 1 1 1
     36  2  3  5 1 1 1
     37  2  3  6 1 1 1
     38  2  3  7 1 1 1
     39  2  3  8 1 1 1
     40  2  3  10 1 1 1
     41  2  4  3 1 1 1
     42  2  4  4 1 1 1
     43  2  4  5 1 1 1
     44  2  4  6 1 1 1
     45  2  4  7 1 1 1
     46  2  4  8 1 1 1
     47  2  4  10 1 1 1
     48  2  4  11 1 1 1
     49  2  5  3 1 1 1
     50  2  5  4 1 1 1
     51  2  5  5 1 1 1
     52  2  5  6 1 1 1
     53  2  5  7 1 1 1
     54  2  5  8 1 1 1
     55  2  5  10 1 1 1
     56  2  5  11 1 1 1
     57  2  6  2 1 1 1
     58  2  6  3 1 1 1
     59  2  6  4 1 1 1
     60  2  6  5 1 1 1
     61  2  6  6 1 1 1
     62  2  6  7 1 1 1
     63  2  6  8 1 1 1
     64  2  6  10 1 1 1
     65  2  6  11 1 1 1
     66  2  6  12 1 1 1
     67  2  7  2 1 1 1
     68  2  7  3 1 1 1
     69  2  7  4 1 1 1
     70  2  7  5 1 1 1
     71  2  7  6 1 1 1
     72  2  7  7 1 1 1
     73  2  7  8 1 1 1
     74  2  7  10 1 1 1
     75  2  7  11 1 1 1
     76  2  7  12 1 1 1
     77  2  8  3 1 1 1
     78  2  8  4 1 1 1
     79  2  8  5 1 1 1
     80  2  8  6 1 1 1
     81  2  8  7 1 1 1
     82  2  8  8 1 1 1
     83  2  8  10 1 1 1
     84  2  8  11 1 1 1
     85  2  10  3 1 1 1
     86  2  10  4 1 1 1
     87  2  10  5 1 1 1
     88  2  10  6 1 1 1
     89  2  10  7 1 1 1
     90  2  10  8 1 1 1
     91  2  10  10 1 1 1
     92  2  10  11 1 1 1
     93  2  11  4 1 1 1
     94  2  11  5 1 1 1
     95  2  11  6 1 1 1
     96  2  11  7 1 1 1
     97  2  11  8 1 1 1
     98  2  11  10 1 1 1
     99  2  12  6 1 1 1
     100  2  12  7 1 1 1
     101  3  2  4 1 1 1
     102  3  2  5 1 1 1
     103  3  2  6 1 1 1
     104  3  2  7 1 1 1
     105  3  2  8 1 1 1
     106  3  2  10 1 1 1
     107  3  3  3 1 1 1
     108  3  3  4 1 1 1
     109  3  3  5 1 1 1
     110  3  3  6 1 1 1
     111  3  3  7 1 1 1
     112  3  3  8 1 1 1
     113  3  3  10 1 1 1
     114  3  3  11 1 1 1
     115  3  4  2 1 1 1
     116  3  4  3 1 1 1
     117  3  4  4 1 1 1
     118  3  4  5 1 1 1
     119  3  4  6 1 1 1
     120  3  4  7 1 1 1
     121  3  4  8 1 1 1
     122  3  4  10 1 1 1
     123  3  4  11 1 1 1
     124  3  4  12 1 1 1
     125  3  5  2 1 1 1
     126  3  5  3 1 1 1
     127  3  5  4 1 1 1
     128  3  5  5 1 1 1
     129  3  5  6 1 1 1
     130  3  5  7 1 1 1
     131  3  5  8 1 1 1
     132  3  5  10 1 1 1
     133  3  5  11 1 1 1
     134  3  5  12 1 1 1
     135  3  6  2 1 1 1
     136  3  6  3 1 1 1
     137  3  6  4 1 1 1
     138  3  6  5 1 1 1
     139  3  6  6 1 1 1
     140  3  6  7 1 1 1
     141  3  6  8 1 1 1
     142  3  6  10 1 1 1
     143  3  6  11 1 1 1
     144  3  6  12 1 1 1
     145  3  7  2 1 1 1
     146  3  7  3 1 1 1
     147  3  7  4 1 1 1
     148  3  7  5 1 1 1
     149  3  7  6 1 1 1
     150  3  7  7 1 1 1
     151  3  7  8 1 1 1
     152  3  7  10 1 1 1
     153  3  7  11 1 1 1
     154  3  7  12 1 1 1
     155  3  8  2 1 1 1
     156  3  8  3 1 1 1
     157  3  8  4 1 1 1
     158  3  8  5 1 1 1
     159  3  8  6 1 1 1
     160  3  8  7 1 1 1
     161  3  8  8 1 1 1
     162  3  8  10 1 1 1
     163  3  8  11 1 1 1
     164  3  8  12 1 1 1
     165  3  10  2 1 1 1
     166  3  10  3 1 1 1
     167  3  10  4 1 1 1
     168  3  10  5 1 1 1
     169  3  10  6 1 1 1
     170  3  10  7 1 1 1
     171  3  10  8 1 1 1
     172  3  10  10 1 1 1
     173  3  10  11 1 1 1
     174  3  10  12 1 1 1
     175  3  11  3 1 1 1
     176  3  11  4 1 1 1
     177  3  11  5 1 1 1
     178  3  11  6 1 1 1
     179  3  11  7 1 1 1
     180  3  11  8 1 1 1
     181  3  11  10 1 1 1
     182  3  11  11 1 1 1
     183  3  12  4 1 1 1
     184  3  12  5 1 1 1
     185  3  12  6 1 1 1
     186  3  12  7 1 1 1
     187  3  12  8 1 1 1
     188  3  12  10 1 1 1
     189  4  1  5 1 1 1
     190  4  1  6 1 1 1
     191  4  1  7 1 1 1
     192  4  1  8 1 1 1
     193  4  2  3 1 1 1
     194  4  2  4 1 1 1
     195  4  2  5 1 1 1
     196  4  2  6 1 1 1
     197  4  2  7 1 1 1
     198  4  2  8 1 1 1
     199  4  2  10 1 1 1
     200  4  2  11 1 1 1
     201  4  3  2 1 1 1
     202  4  3  3 1 1 1
     203  4  3  4 1 1 1
     204  4  3  5 1 1 1
     205  4  3  6 1 1 1
     206  4  3  7 1 1 1
     207  4  3  8 1 1 1
     208  4  3  10 1 1 1
     209  4  3  11 1 1 1
     210  4  3  12 1 1 1
     211  4  4  2 1 1 1
     212  4  4  3 1 1 1
     213  4  4  4 1 1 1
     214  4  4  5 1 1 1
     215  4  4  6 1 1 1
     216  4  4  7 1 1 1
     217  4  4  8 1 1 1
     218  4  4  10 1 1 1
     219  4  4  11 1 1 1
     220  4  4  12 1 1 1
     221  4  5  1 1 1 1
     222  4  5  2 1 1 1
     223  4  5  3 1 1 1
     224  4  5  4 1 1 1
     225  4  5  5 1 1 1
     226  4  5  6 1 1 1
     227  4  5  7 1 1 1
     228  4  5  8 1 1 1
     229  4  5  10 1 1 1
     230  4  5  11 1 1 1
     231  4  5  12 1 1 1
     232  4  5  13 1 1 1
     233  4  6  1 1 1 1
     234  4  6  2 1 1 1
     235  4  6  3 1 1 1
     236  4  6  4 1 1 1
     237  4  6  5 1 1 1
     238  4  6  6 1 1 1
     239  4  6  7 1 1 1
     240  4  6  8 1 1 1
     241  4  6  10 1 1 1
     242  4  6  11 1 1 1
     243  4  6  12 1 1 1
     244  4  6  13 1 1 1
     245  4  7  1 1 1 1
     246  4  7  2 1 1 1
     247  4  7  3 1 1 1
     248  4  7  4 1 1 1
     249  4  7  5 1 1 1
     250  4  7  6 1 1 1
     251  4  7  7 1 1 1
     252  4  7  8 1 1 1
     253  4  7  10 1 1 1
     254  4  7  11 1 1 1
     255  4  7  12 1 1 1
     256  4  7  13 1 1 1
     257  4  8  1 1 1 1
     258  4  8  2 1 1 1
     259  4  8  3 1 1 1
     260  4  8  4 1 1 1
     261  4  8  5 1 1 1
     262  4  8  6 1 1 1
     263  4  8  7 1 1 1
     264  4  8  8 1 1 1
     265  4  8  10 1 1 1
     266  4  8  11 1 1 1
     267  4  8  12 1 1 1
     268  4  8  13 1 1 1
     269  4  10  2 1 1 1
     270  4  10  3 1 1 1
     271  4  10  4 1 1 1
     272  4  10  5 1 1 1
     273  4  10  6 1 1 1
     274  4  10  7 1 1 1
     275  4  10  8 1 1 1
     276  4  10  10 1 1 1
     277  4  10  11 1 1 1
     278  4  10  12 1 1 1
     279  4  11  2 1 1 1
     280  4  11  3 1 1 1
     281  4  11  4 1 1 1
     282  4  11  5 1 1 1
     283  4  11  6 1 1 1
     284  4  11  7 1 1 1
     285  4  11  8 1 1 1
     286  4  11  10 1 1 1
     287  4  11  11 1 1 1
     288  4  11  12 1 1 1
     289  4  12  3 1 1 1
     290  4  12  4 1 1 1
     291  4  12  5 1 1 1
     292  4  12  6 1 1 1
     293  4  12  7 1 1 1
     294  4  12  8 1 1 1
     295  4  12  10 1 1 1
     296  4  12  11 1 1 1
     297  4  13  5 1 1 1
     298  4  13  6 1 1 1
     299  4  13  7 1 1 1
     300  4  13  8 1 1 1
     301  5  1  4 1 1 1
     302  5  1  5 1 1 1
     303  5  1  6 1 1 1
     304  5  1  7 1 1 1
     305  5  1  8 1 1 1
     306  5  1  10 1 1 1
     307  5  2  3 1 1 1
     308  5  2  4 1 1 1
     309  5  2  5 1 1 1
     310  5  2  6 1 1 1
     311  5  2  7 1 1 1
     312  5  2  8 1 1 1
     313  5  2  10 1 1 1
     314  5  2  11 1 1 1
     315  5  3  2 1 1 1
     316  5  3  3 1 1 1
     317  5  3  4 1 1 1
     318  5  3  5 1 1 1
     319  5  3  6 1 1 1
     320  5  3  7 1 1 1
     321  5  3  8 1 1 1
     322  5  3  10 1 1 1
     323  5  3  11 1 1 1
     324  5  3  12 1 1 1
     325  5  4  1 1 1 1
     326  5  4  2 1 1 1
     327  5  4  3 1 1 1
     328  5  4  4 1 1 1
     329  5  4  5 1 1 1
     330  5  4  6 1 1 1
     331  5  4  7 1 1 1
     332  5  4  8 1 1 1
     333  5  4  10 1 1 1
     334  5  4  11 1 1 1
     335  5  4  12 1 1 1
     336  5  4  13 1 1 1
     337  5  5  1 1 1 1
     338  5  5  2 1 1 1
     339  5  5  3 1 1 1
     340  5  5  4 1 1 1
     341  5  5  5 1 1 1
     342  5  5  6 1 1 1
     343  5  5  7 1 1 1
     344  5  5  8 1 1 1
     345  5  5  10 1 1 1
     346  5  5  11 1 1 1
     347  5  5  12 1 1 1
     348  5  5  13 1 1 1
     349  5  6  1 1 1 1
     350  5  6  2 1 1 1
     351  5  6  3 1 1 1
     352  5  6  4 1 1 1
     353  5  6  5 1 1 1
     354  5  6  6 1 1 1
     355  5  6  7 1 1 1
     356  5  6  8 1 1 1
     357  5  6  10 1 1 1
     358  5  6  11 1 1 1
     359  5  6  12 1 1 1
     360  5  6  13 1 1 1
     361  5  7  1 1 1 1
     362  5  7  2 1 1 1
     363  5  7  3 1 1 1
     364  5  7  4 1 1 1
     365  5  7  5 1 1 1
     366  5  7  6 1 1 1
     367  5  7  7 1 1 1
     368  5  7  8 1 1 1
     369  5  7  10 1 1 1
     370  5  7  11 1 1 1
     371  5  7  12 1 1 1
     372  5  7  13 1 1 1
     373  5  8  1 1 1 1
     374  5  8  2 1 1 1
     375  5  8  3 1 1 1
     376  5  8  4 1 1 1
     377  5  8  5 1 1 1
     378  5  8  6 1 1 1
     379  5  8  7 1 1 1
     380  5  8  8 1 1 1
     381  5  8  10 1 1 1
     382  5  8  11 1 1 1
     383  5  8  12 1 1 1
     384  5  8  13 1 1 1
     385  5  10  1 1 1 1
     386  5  10  2 1 1 1
     387  5  10  3 1 1 1
     388  5  10  4 1 1 1
     389  5  10  5 1 1 1
     390  5  10  6 1 1 1
     391  5  10  7 1 1 1
     392  5  10  8 1 1 1
     393  5  10  10 1 1 1
     394  5  10  11 1 1 1
     395  5  10  12 1 1 1
     396  5  10  13 1 1 1
     397  5  11  2 1 1 1
     398  5  11  3 1 1 1
     399  5  11  4 1 1 1
     400  5  11  5 1 1 1
     401  5  11  6 1 1 1
     402  5  11  7 1 1 1
     403  5  11  8 1 1 1
     404  5  11  10 1 1 1
     405  5  11  11 1 1 1
     406  5  11  12 1 1 1
     407  5  12  3 1 1 1
     408  5  12  4 1 1 1
     409  5  12  5 1 1 1
     410  5  12  6 1 1 1
     411  5  12  7 1 1 1
     412  5  12  8 1 1 1
     413  5  12  10 1 1 1
     414  5  12  11 1 1 1
     415  5  13  4 1 1 1
     416  5  13  5 1 1 1
     417  5  13  6 1 1 1
     418  5  13  7 1 1 1
     419  5  13  8 1 1 1
     420  5  13  10 1 1 1
     421  6  1  4 1 1 1
     422  6  1  5 1 1 1
     423  6  1  6 1 1 1
     424  6  1  7 1 1 1
     425  6  1  8 1 1 1
     426  6  1  10 1 1 1
     427  6  2  2 1 1 1
     428  6  2  3 1 1 1
     429  6  2  4 1 1 1
     430  6  2  5 1 1 1
     431  6  2  6 1 1 1
     432  6  2  7 1 1 1
     433  6  2  8 1 1 1
     434  6  2  10 1 1 1
     435  6  2  11 1 1 1
     436  6  2  12 1 1 1
     437  6  3  2 1 1 1
     438  6  3  3 1 1 1
     439  6  3  4 1 1 1
     440  6  3  5 1 1 1
     441  6  3  6 1 1 1
     442  6  3  7 1 1 1
     443  6  3  8 1 1 1
     444  6  3  10 1 1 1
     445  6  3  11 1 1 1
     446  6  3  12 1 1 1
     447  6  4  1 1 1 1
     448  6  4  2 1 1 1
     449  6  4  3 1 1 1
     450  6  4  4 1 1 1
     451  6  4  5 1 1 1
     452  6  4  6 1 1 1
     453  6  4  7 1 1 1
     454  6  4  8 1 1 1
     455  6  4  10 1 1 1
     456  6  4  11 1 1 1
     457  6  4  12 1 1 1
     458  6  4  13 1 1 1
     459  6  5  1 1 1 1
     460  6  5  2 1 1 1
     461  6  5  3 1 1 1
     462  6  5  4 1 1 1
     463  6  5  5 1 1 1
     464  6  5  6 1 1 1
     465  6  5  7 1 1 1
     466  6  5  8 1 1 1
     467  6  5  10 1 1 1
     468  6  5  11 1 1 1
     469  6  5  12 1 1 1
     470  6  5  13 1 1 1
     471  6  6  1 1 1 1
     472  6  6  2 1 1 1
     473  6  6  3 1 1 1
     474  6  6  4 1 1 1
     475  6  6  5 1 1 1
     476  6  6  6 1 1 1
     477  6  6  7 1 1 1
     478  6  6  8 1 1 1
     479  6  6  10 1 1 1
     480  6  6  11 1 1 1
     481  6  6  12 1 1 1
     482  6  6  13 1 1 1
     483  6  7  1 1 1 1
     484  6  7  2 1 1 1
     485  6  7  3 1 1 1
     486  6  7  4 1 1 1
     487  6  7  5 1 1 1
     488  6  7  6 1 1 1
     489  6  7  7 1 1 1
     490  6  7  8 1 1 1
     491  6  7  10 1 1 1
     492  6  7  11 1 1 1
     493  6  7  12 1 1 1
     494  6  7  13 1 1 1
     495  6  8  1 1 1 1
     496  6  8  2 1 1 1
     497  6  8  3 1 1 1
     498  6  8  4 1 1 1
     499  6  8  5 1 1 1
     500  6  8  6 1 1 1
     501  6  8  7 1 1 1
     502  6  8  8 1 1 1
     503  6  8  10 1 1 1
     504  6  8  11 1 1 1
     505  6  8  12 1 1 1
     506  6  8  13 1 1 1
     507  6  10  1 1 1 1
     508  6  10  2 1 1 1
     509  6  10  3 1 1 1
     510  6  10  4 1 1 1
     511  6  10  5 1 1 1
     512  6  10  6 1 1 1
     513  6  10  7 1 1 1
     514  6  10  8 1 1 1
     515  6  10  10 1 1 1
     516  6  10  11 1 1 1
     517  6  10  12 1 1 1
     518  6  10  13 1 1 1
     519  6  11  2 1 1 1
     520  6  11  3 1 1 1
     521  6  11  4 1 1 1
     522  6  11  5 1 1 1
     523  6  11  6 1 1 1
     524  6  11  7 1 1 1
     525  6  11  8 1 1 1
     526  6  11  10 1 1 1
     527  6  11  11 1 1 1
     528  6  11  12 1 1 1
     529  6  12  2 1 1 1
     530  6  12  3 1 1 1
     531  6  12  4 1 1 1
     532  6  12  5 1 1 1
     533  6  12  6 1 1 1
     534  6  12  7 1 1 1
     535  6  12  8 1 1 1
     536  6  12  10 1 1 1
     537  6  12  11 1 1 1
     538  6  12  12 1 1 1
     539  6  13  4 1 1 1
     540  6  13  5 1 1 1
     541  6  13  6 1 1 1
     542  6  13  7 1 1 1
     543  6  13  8 1 1 1
     544  6  13  10 1 1 1
     545  7  1  4 1 1 1
     546  7  1  5 1 1 1
     547  7  1  6 1 1 1
     548  7  1  7 1 1 1
     549  7  1  8 1 1 1
     550  7  1  10 1 1 1
     551  7  2  2 1 1 1
     552  7  2  3 1 1 1
     553  7  2  4 1 1 1
     554  7  2  5 1 1 1
     555  7  2  6 1 1 1
     556  7  2  7 1 1 1
     557  7  2  8 1 1 1
     558  7  2  10 1 1 1
     559  7  2  11 1 1 1
     560  7  2  12 1 1 1
     561  7  3  2 1 1 1
     562  7  3  3 1 1 1
     563  7  3  4 1 1 1
     564  7  3  5 1 1 1
     565  7  3  6 1 1 1
     566  7  3  7 1 1 1
     567  7  3  8 1 1 1
     568  7  3  10 1 1 1
     569  7  3  11 1 1 1
     570  7  3  12 1 1 1
     571  7  4  1 1 1 1
     572  7  4  2 1 1 1
     573  7  4  3 1 1 1
     574  7  4  4 1 1 1
     575  7  4  5 1 1 1
     576  7  4  6 1 1 1
     577  7  4  7 1 1 1
     578  7  4  8 1 1 1
     579  7  4  10 1 1 1
     580  7  4  11 1 1 1
     581  7  4  12 1 1 1
     582  7  4  13 1 1 1
     583  7  5  1 1 1 1
     584  7  5  2 1 1 1
     585  7  5  3 1 1 1
     586  7  5  4 1 1 1
     587  7  5  5 1 1 1
     588  7  5  6 1 1 1
     589  7  5  7 1 1 1
     590  7  5  8 1 1 1
     591  7  5  10 1 1 1
     592  7  5  11 1 1 1
     593  7  5  12 1 1 1
     594  7  5  13 1 1 1
     595  7  6  1 1 1 1
     596  7  6  2 1 1 1
     597  7  6  3 1 1 1
     598  7  6  4 1 1 1
     599  7  6  5 1 1 1
     600  7  6  6 1 1 1
     601  7  6  7 1 1 1
     602  7  6  8 1 1 1
     603  7  6  10 1 1 1
     604  7  6  11 1 1 1
     605  7  6  12 1 1 1
     606  7  6  13 1 1 1
     607  7  7  1 1 1 1
     608  7  7  2 1 1 1
     609  7  7  3 1 1 1
     610  7  7  4 1 1 1
     611  7  7  5 1 1 1
     612  7  7  6 1 1 1
     613  7  7  7 1 1 1
     614  7  7  8 1 1 1
     615  7  7  10 1 1 1
     616  7  7  11 1 1 1
     617  7  7  12 1 1 1
     618  7  7  13 1 1 1
     619  7  8  1 1 1 1
     620  7  8  2 1 1 1
     621  7  8  3 1 1 1
     622  7  8  4 1 1 1
     623  7  8  5 1 1 1
     624  7  8  6 1 1 1
