 >REASHP: option FROM_FILE
       640 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.07780  -0.00000  -0.19780 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
      1    1    1    1 1 1 1
      2    1    1    2 1 1 1
      3    1    1    3 1 1 1
      4    1    1    4 1 1 1
      5    1    1    5 1 1 1
      6    1    1    6 1 1 1
      7    1    1    7 1 1 1
      8    1    1    8 1 1 1
      9    1    1    9 1 1 1
     10    1    1   10 1 1 1
     11    1    1   11 1 1 1
     12    1    1   12 1 1 1
     13    1    1   13 1 1 1
     14    1    1   14 1 1 1
     15    1    1   15 1 1 1
     16    1    1   16 1 1 1
     17    1    1   17 1 1 1
     18    1    1   18 1 1 1
     19    1    1   19 1 1 1
     20    1    1   20 1 1 1
     21    1    1   21 1 1 1
     22    1    1   22 1 1 1
     23    1    1   23 1 1 1
     24    1    1   24 1 1 1
     25    1    1   25 1 1 1
     26    1    1   26 1 1 1
     27    1    1   27 1 1 1
     28    1    1   28 1 1 1
     29    1    1   29 1 1 1
     30    1    1   30 1 1 1
     31    1    1   31 1 1 1
     32    1    1   32 1 1 1
     33    1    1   33 1 1 1
     34    1    1   34 1 1 1
     35    1    1   35 1 1 1
     36    1    1   36 1 1 1
     37    1    1   37 1 1 1
     38    1    1   38 1 1 1
     39    1    1   39 1 1 1
     40    1    1   40 1 1 1
     41    2    1    1 1 1 1
     42    2    1    2 1 1 1
     43    2    1    3 1 1 1
     44    2    1    4 1 1 1
     45    2    1    5 1 1 1
     46    2    1    6 1 1 1
     47    2    1    7 1 1 1
     48    2    1    8 1 1 1
     49    2    1    9 1 1 1
     50    2    1   10 1 1 1
     51    2    1   11 1 1 1
     52    2    1   12 1 1 1
     53    2    1   13 1 1 1
     54    2    1   14 1 1 1
     55    2    1   15 1 1 1
     56    2    1   16 1 1 1
     57    2    1   17 1 1 1
     58    2    1   18 1 1 1
     59    2    1   19 1 1 1
     60    2    1   20 1 1 1
     61    2    1   21 1 1 1
     62    2    1   22 1 1 1
     63    2    1   23 1 1 1
     64    2    1   24 1 1 1
     65    2    1   25 1 1 1
     66    2    1   26 1 1 1
     67    2    1   27 1 1 1
     68    2    1   28 1 1 1
     69    2    1   29 1 1 1
     70    2    1   30 1 1 1
     71    2    1   31 1 1 1
     72    2    1   32 1 1 1
     73    2    1   33 1 1 1
     74    2    1   34 1 1 1
     75    2    1   35 1 1 1
     76    2    1   36 1 1 1
     77    2    1   37 1 1 1
     78    2    1   38 1 1 1
     79    2    1   39 1 1 1
     80    2    1   40 1 1 1
     81    3    1    1 1 1 1
     82    3    1    2 1 1 1
     83    3    1    3 1 1 1
     84    3    1    4 1 1 1
     85    3    1    5 1 1 1
     86    3    1    6 1 1 1
     87    3    1    7 1 1 1
     88    3    1    8 1 1 1
     89    3    1    9 1 1 1
     90    3    1   10 1 1 1
     91    3    1   11 1 1 1
     92    3    1   12 1 1 1
     93    3    1   13 1 1 1
     94    3    1   14 1 1 1
     95    3    1   15 1 1 1
     96    3    1   16 1 1 1
     97    3    1   17 1 1 1
     98    3    1   18 1 1 1
     99    3    1   19 1 1 1
    100    3    1   20 1 1 1
    101    3    1   21 1 1 1
    102    3    1   22 1 1 1
    103    3    1   23 1 1 1
    104    3    1   24 1 1 1
    105    3    1   25 1 1 1
    106    3    1   26 1 1 1
    107    3    1   27 1 1 1
    108    3    1   28 1 1 1
    109    3    1   29 1 1 1
    110    3    1   30 1 1 1
    111    3    1   31 1 1 1
    112    3    1   32 1 1 1
    113    3    1   33 1 1 1
    114    3    1   34 1 1 1
    115    3    1   35 1 1 1
    116    3    1   36 1 1 1
    117    3    1   37 1 1 1
    118    3    1   38 1 1 1
    119    3    1   39 1 1 1
    120    3    1   40 1 1 1
    121    4    1    1 1 1 1
    122    4    1    2 1 1 1
    123    4    1    3 1 1 1
    124    4    1    4 1 1 1
    125    4    1    5 1 1 1
    126    4    1    6 1 1 1
    127    4    1    7 1 1 1
    128    4    1    8 1 1 1
    129    4    1    9 1 1 1
    130    4    1   10 1 1 1
    131    4    1   11 1 1 1
    132    4    1   12 1 1 1
    133    4    1   13 1 1 1
    134    4    1   14 1 1 1
    135    4    1   15 1 1 1
    136    4    1   16 1 1 1
    137    4    1   17 1 1 1
    138    4    1   18 1 1 1
    139    4    1   19 1 1 1
    140    4    1   20 1 1 1
    141    4    1   21 1 1 1
    142    4    1   22 1 1 1
    143    4    1   23 1 1 1
    144    4    1   24 1 1 1
    145    4    1   25 1 1 1
    146    4    1   26 1 1 1
    147    4    1   27 1 1 1
    148    4    1   28 1 1 1
    149    4    1   29 1 1 1
    150    4    1   30 1 1 1
    151    4    1   31 1 1 1
    152    4    1   32 1 1 1
    153    4    1   33 1 1 1
    154    4    1   34 1 1 1
    155    4    1   35 1 1 1
    156    4    1   36 1 1 1
    157    4    1   37 1 1 1
    158    4    1   38 1 1 1
    159    4    1   39 1 1 1
    160    4    1   40 1 1 1
    161    5    1    1 1 1 1
    162    5    1    2 1 1 1
    163    5    1    3 1 1 1
    164    5    1    4 1 1 1
    165    5    1    5 1 1 1
    166    5    1    6 1 1 1
    167    5    1    7 1 1 1
    168    5    1    8 1 1 1
    169    5    1    9 1 1 1
    170    5    1   10 1 1 1
    171    5    1   11 1 1 1
    172    5    1   12 1 1 1
    173    5    1   13 1 1 1
    174    5    1   14 1 1 1
    175    5    1   15 1 1 1
    176    5    1   16 1 1 1
    177    5    1   17 1 1 1
    178    5    1   18 1 1 1
    179    5    1   19 1 1 1
    180    5    1   20 1 1 1
    181    5    1   21 1 1 1
    182    5    1   22 1 1 1
    183    5    1   23 1 1 1
    184    5    1   24 1 1 1
    185    5    1   25 1 1 1
    186    5    1   26 1 1 1
    187    5    1   27 1 1 1
    188    5    1   28 1 1 1
    189    5    1   29 1 1 1
    190    5    1   30 1 1 1
    191    5    1   31 1 1 1
    192    5    1   32 1 1 1
    193    5    1   33 1 1 1
    194    5    1   34 1 1 1
    195    5    1   35 1 1 1
    196    5    1   36 1 1 1
    197    5    1   37 1 1 1
    198    5    1   38 1 1 1
    199    5    1   39 1 1 1
    200    5    1   40 1 1 1
    201    6    1    1 1 1 1
    202    6    1    2 1 1 1
    203    6    1    3 1 1 1
    204    6    1    4 1 1 1
    205    6    1    5 1 1 1
    206    6    1    6 1 1 1
    207    6    1    7 1 1 1
    208    6    1    8 1 1 1
    209    6    1    9 1 1 1
    210    6    1   10 1 1 1
    211    6    1   11 1 1 1
    212    6    1   12 1 1 1
    213    6    1   13 1 1 1
    214    6    1   14 1 1 1
    215    6    1   15 1 1 1
    216    6    1   16 1 1 1
    217    6    1   17 1 1 1
    218    6    1   18 1 1 1
    219    6    1   19 1 1 1
    220    6    1   20 1 1 1
    221    6    1   21 1 1 1
    222    6    1   22 1 1 1
    223    6    1   23 1 1 1
    224    6    1   24 1 1 1
    225    6    1   25 1 1 1
    226    6    1   26 1 1 1
    227    6    1   27 1 1 1
    228    6    1   28 1 1 1
    229    6    1   29 1 1 1
    230    6    1   30 1 1 1
    231    6    1   31 1 1 1
    232    6    1   32 1 1 1
    233    6    1   33 1 1 1
    234    6    1   34 1 1 1
    235    6    1   35 1 1 1
    236    6    1   36 1 1 1
    237    6    1   37 1 1 1
    238    6    1   38 1 1 1
    239    6    1   39 1 1 1
    240    6    1   40 1 1 1
    241    7    1    1 1 1 1
    242    7    1    2 1 1 1
    243    7    1    3 1 1 1
    244    7    1    4 1 1 1
    245    7    1    5 1 1 1
    246    7    1    6 1 1 1
    247    7    1    7 1 1 1
    248    7    1    8 1 1 1
    249    7    1    9 1 1 1
    250    7    1   10 1 1 1
    251    7    1   11 1 1 1
    252    7    1   12 1 1 1
    253    7    1   13 1 1 1
    254    7    1   14 1 1 1
    255    7    1   15 1 1 1
    256    7    1   16 1 1 1
    257    7    1   17 1 1 1
    258    7    1   18 1 1 1
    259    7    1   19 1 1 1
    260    7    1   20 1 1 1
    261    7    1   21 1 1 1
    262    7    1   22 1 1 1
    263    7    1   23 1 1 1
    264    7    1   24 1 1 1
    265    7    1   25 1 1 1
    266    7    1   26 1 1 1
    267    7    1   27 1 1 1
    268    7    1   28 1 1 1
    269    7    1   29 1 1 1
    270    7    1   30 1 1 1
    271    7    1   31 1 1 1
    272    7    1   32 1 1 1
    273    7    1   33 1 1 1
    274    7    1   34 1 1 1
    275    7    1   35 1 1 1
    276    7    1   36 1 1 1
    277    7    1   37 1 1 1
    278    7    1   38 1 1 1
    279    7    1   39 1 1 1
    280    7    1   40 1 1 1
    281    8    1    1 1 1 1
    282    8    1    2 1 1 1
    283    8    1    3 1 1 1
    284    8    1    4 1 1 1
    285    8    1    5 1 1 1
    286    8    1    6 1 1 1
    287    8    1    7 1 1 1
    288    8    1    8 1 1 1
    289    8    1    9 1 1 1
    290    8    1   10 1 1 1
    291    8    1   11 1 1 1
    292    8    1   12 1 1 1
    293    8    1   13 1 1 1
    294    8    1   14 1 1 1
    295    8    1   15 1 1 1
    296    8    1   16 1 1 1
    297    8    1   17 1 1 1
    298    8    1   18 1 1 1
    299    8    1   19 1 1 1
    300    8    1   20 1 1 1
    301    8    1   21 1 1 1
    302    8    1   22 1 1 1
    303    8    1   23 1 1 1
    304    8    1   24 1 1 1
    305    8    1   25 1 1 1
    306    8    1   26 1 1 1
    307    8    1   27 1 1 1
    308    8    1   28 1 1 1
    309    8    1   29 1 1 1
    310    8    1   30 1 1 1
    311    8    1   31 1 1 1
    312    8    1   32 1 1 1
    313    8    1   33 1 1 1
    314    8    1   34 1 1 1
    315    8    1   35 1 1 1
    316    8    1   36 1 1 1
    317    8    1   37 1 1 1
    318    8    1   38 1 1 1
    319    8    1   39 1 1 1
    320    8    1   40 1 1 1
    321    9    1    1 1 1 1
    322    9    1    2 1 1 1
    323    9    1    3 1 1 1
    324    9    1    4 1 1 1
    325    9    1    5 1 1 1
    326    9    1    6 1 1 1
    327    9    1    7 1 1 1
    328    9    1    8 1 1 1
    329    9    1    9 1 1 1
    330    9    1   10 1 1 1
    331    9    1   11 1 1 1
