>GEOMETRY   sphere; AX,AY,AZ= 0.0964 0.0964 0.0964
     257 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.00000 -0.00000 -0.00000 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     1  1  5  5 1 1 1
     2  2  3  4 1 1 1
     3  2  3  5 1 1 1
     4  2  3  7 1 1 1
     5  2  4  3 1 1 1
     6  2  4  4 1 1 1
     7  2  4  5 1 1 1
     8  2  4  7 1 1 1
     9  2  4  8 1 1 1
     10  2  5  3 1 1 1
     11  2  5  4 1 1 1
     12  2  5  5 1 1 1
     13  2  5  7 1 1 1
     14  2  5  8 1 1 1
     15  2  7  3 1 1 1
     16  2  7  4 1 1 1
     17  2  7  5 1 1 1
     18  2  7  7 1 1 1
     19  2  7  8 1 1 1
     20  2  8  4 1 1 1
     21  2  8  5 1 1 1
     22  2  8  7 1 1 1
     23  3  2  4 1 1 1
     24  3  2  5 1 1 1
     25  3  2  7 1 1 1
     26  3  3  3 1 1 1
     27  3  3  4 1 1 1
     28  3  3  5 1 1 1
     29  3  3  7 1 1 1
     30  3  3  8 1 1 1
     31  3  4  2 1 1 1
     32  3  4  3 1 1 1
     33  3  4  4 1 1 1
     34  3  4  5 1 1 1
     35  3  4  7 1 1 1
     36  3  4  8 1 1 1
     37  3  4  9 1 1 1
     38  3  5  2 1 1 1
     39  3  5  3 1 1 1
     40  3  5  4 1 1 1
     41  3  5  5 1 1 1
     42  3  5  7 1 1 1
     43  3  5  8 1 1 1
     44  3  5  9 1 1 1
     45  3  7  2 1 1 1
     46  3  7  3 1 1 1
     47  3  7  4 1 1 1
     48  3  7  5 1 1 1
     49  3  7  7 1 1 1
     50  3  7  8 1 1 1
     51  3  7  9 1 1 1
     52  3  8  3 1 1 1
     53  3  8  4 1 1 1
     54  3  8  5 1 1 1
     55  3  8  7 1 1 1
     56  3  8  8 1 1 1
     57  3  9  4 1 1 1
     58  3  9  5 1 1 1
     59  3  9  7 1 1 1
     60  4  2  3 1 1 1
     61  4  2  4 1 1 1
     62  4  2  5 1 1 1
     63  4  2  7 1 1 1
     64  4  2  8 1 1 1
     65  4  3  2 1 1 1
     66  4  3  3 1 1 1
     67  4  3  4 1 1 1
     68  4  3  5 1 1 1
     69  4  3  7 1 1 1
     70  4  3  8 1 1 1
     71  4  3  9 1 1 1
     72  4  4  2 1 1 1
     73  4  4  3 1 1 1
     74  4  4  4 1 1 1
     75  4  4  5 1 1 1
     76  4  4  7 1 1 1
     77  4  4  8 1 1 1
     78  4  4  9 1 1 1
     79  4  5  2 1 1 1
     80  4  5  3 1 1 1
     81  4  5  4 1 1 1
     82  4  5  5 1 1 1
     83  4  5  7 1 1 1
     84  4  5  8 1 1 1
     85  4  5  9 1 1 1
     86  4  7  2 1 1 1
     87  4  7  3 1 1 1
     88  4  7  4 1 1 1
     89  4  7  5 1 1 1
     90  4  7  7 1 1 1
     91  4  7  8 1 1 1
     92  4  7  9 1 1 1
     93  4  8  2 1 1 1
     94  4  8  3 1 1 1
     95  4  8  4 1 1 1
     96  4  8  5 1 1 1
     97  4  8  7 1 1 1
     98  4  8  8 1 1 1
     99  4  8  9 1 1 1
     100  4  9  3 1 1 1
     101  4  9  4 1 1 1
     102  4  9  5 1 1 1
     103  4  9  7 1 1 1
     104  4  9  8 1 1 1
     105  5  1  5 1 1 1
     106  5  2  3 1 1 1
     107  5  2  4 1 1 1
     108  5  2  5 1 1 1
     109  5  2  7 1 1 1
     110  5  2  8 1 1 1
     111  5  3  2 1 1 1
     112  5  3  3 1 1 1
     113  5  3  4 1 1 1
     114  5  3  5 1 1 1
     115  5  3  7 1 1 1
     116  5  3  8 1 1 1
     117  5  3  9 1 1 1
     118  5  4  2 1 1 1
     119  5  4  3 1 1 1
     120  5  4  4 1 1 1
     121  5  4  5 1 1 1
     122  5  4  7 1 1 1
     123  5  4  8 1 1 1
     124  5  4  9 1 1 1
     125  5  5  1 1 1 1
     126  5  5  2 1 1 1
     127  5  5  3 1 1 1
